video_name,batch,average_final_rating,valid_ratings_count,total_ratings_count,std_rating,min_rating,max_rating
amt_gaming_vqa_dataset/Crossout_720p_1300k_av1,C,59.6,30,30,15.409088227406578,34.0,92.0
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_2000k_hevc_nvenc,G,59.583333333333336,36,38,19.362585628531697,18.0,94.0
amt_gaming_vqa_dataset/Ez_Oy-yYR4E_Palworld_0-02_1080p_500k_av1,J,59.578947368421055,38,39,16.52053200836266,21.0,92.0
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_800k_hevc_nvenc,F,59.53488372093023,43,43,21.259579331646524,8.0,95.0
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_2500k_h264_nvenc,E,59.51428571428571,35,35,22.831521354192297,5.0,99.0
amt_gaming_vqa_dataset/Daysgone_2_720p_2500k_h264nvenc,A,59.5,40,41,16.31716887208072,28.0,94.0
amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59,F,59.5,42,43,18.92497719694166,8.0,95.0
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_800k_hevc_nvenc,E,59.48571428571429,35,35,16.73554203923311,12.0,86.0
amt_gaming_vqa_dataset/y_5ksFZIlktBY_Minecraft_4-18_480p_1000k_av1,E,59.46341463414634,41,41,20.960005540140315,26.0,100.0
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_5000k_h264_nvenc,E,59.45,40,41,19.584368766952895,0.0,93.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1500k_hevcnvenc,B,59.4390243902439,41,41,14.667117329438076,24.0,85.0
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_5300k_h264nvenc,A,59.4390243902439,41,41,18.147161009555248,17.0,92.0
amt_gaming_vqa_dataset/Fallout4_2_1080p_5300k_h264nvenc,C,59.4375,32,32,17.973830803420846,21.0,96.0
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_3000k_av1,G,59.4054054054054,37,37,17.674931796893464,25.0,95.0
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_1500k_hevc_nvenc,H,59.354838709677416,31,31,14.48369135602406,28.0,93.0
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_3500k_hevc_nvenc,G,59.351351351351354,37,37,19.82793036345886,26.0,91.0
amt_gaming_vqa_dataset/NvgnOQbJZC8_StarCraft_1-32_720p_1500k_hevc_nvenc,F,59.348837209302324,43,43,21.5351348621651,7.0,100.0
amt_gaming_vqa_dataset/terraria_720p_3500k_hevcnvenc,C,59.333333333333336,30,30,20.861980304425135,0.0,90.0
amt_gaming_vqa_dataset/Farcry6_2_1080p_5300k_h264nvenc,B,59.31428571428572,35,35,21.168401557269174,10.0,92.0
amt_gaming_vqa_dataset/hsUX-McaNWg_WorldofTanks_0-19_1080p_10000k_h264_nvenc,K,59.30434782608695,46,47,18.761511903961665,13.0,94.0
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_720p_2500k_h264nvenc,B,59.292682926829265,41,42,16.41273137958728,17.0,91.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_8500k_h264nvenc,C,59.285714285714285,42,43,21.566382254272852,4.0,87.0
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1300k_av1,G,59.270270270270274,37,37,18.86172822990634,26.0,100.0
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1500k_hevc_nvenc,G,59.22857142857143,35,35,17.234658957686253,29.0,97.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5300k_h264nvenc,B,59.22222222222222,36,36,14.30056547271842,34.0,85.0
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36,G,59.21212121212121,33,35,19.592449961667864,27.0,100.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55_1080p_1500k_av1,J,59.19512195121951,41,41,16.798983000859806,22.0,88.0
amt_gaming_vqa_dataset/skyrim_1_2160p_6000k_hevcnvenc,A,59.19230769230769,26,32,21.49600898694602,3.0,93.0
amt_gaming_vqa_dataset/NvgnOQbJZC8_StarCraft_1-32_720p_2500k_h264_nvenc,F,59.18604651162791,43,43,20.160121601185367,17.0,96.0
amt_gaming_vqa_dataset/y_5ksFZIlktBY_Minecraft_1-23-40_480p_1000k_av1,J,59.17948717948718,39,39,20.84973319004321,12.0,97.0
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49,G,59.1764705882353,34,35,18.672834291677017,8.0,93.0
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_2000k_hevc_nvenc,D,59.116279069767444,43,43,19.534357689484565,0.0,97.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_3500k_hevcnvenc,B,59.111111111111114,36,36,22.545974976796213,0.0,98.0
amt_gaming_vqa_dataset/y_dL35FZBzXYM_StardewValley_17-22_480p_1000k_h264_nvenc,D,59.107142857142854,28,29,24.956160541629636,13.0,97.0
amt_gaming_vqa_dataset/Faastpenguin_1_720p_2500k_h264nvenc,A,59.10526315789474,38,38,18.355824364180506,24.0,93.0
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_3500k_hevc_nvenc,E,59.048780487804876,41,41,17.951086956032327,27.0,95.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_2500k_h264nvenc,C,59.04651162790697,43,43,22.58004211211194,4.0,91.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55_1080p_2000k_hevc_nvenc,J,59.02439024390244,41,41,18.908622120129642,14.0,100.0
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_500k_av1,F,59.02325581395349,43,43,19.097654028693565,15.0,94.0
amt_gaming_vqa_dataset/Kenabridgeofspirits_1_2160p_1000k_av1,B,59.02272727272727,44,44,18.920273681909233,7.0,96.0
amt_gaming_vqa_dataset/gaTwfvmMmXI_AngryBirds2_6-41_480p_1000k_h264_nvenc,K,59.02173913043478,46,47,20.535747337619732,13.0,100.0
amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_5000k_h264_nvenc,H,59.0,30,31,19.8997487421324,9.0,93.0
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_2000k_hevcnvenc,A,58.973684210526315,38,38,27.429802119616713,0.0,100.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55_1080p_5300k_h264_nvenc,J,58.972972972972975,37,41,18.54940297208757,22.0,92.0
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1500k_hevc_nvenc,G,58.97142857142857,35,35,17.82692300071634,10.0,91.0
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_14-07_480p_1000k_av1,F,58.97142857142857,35,36,19.413523584326047,20.0,97.0
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06,G,58.97142857142857,35,38,15.290493244937174,23.0,87.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_2000k_hevcnvenc,B,58.945945945945944,37,37,18.07483833570699,0.0,87.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_1500k_av1,B,58.94444444444444,36,37,18.832513912032923,13.0,100.0
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30,G,58.94285714285714,35,37,22.472768101025046,3.0,91.0
amt_gaming_vqa_dataset/terraria_2160p_6000k_hevcnvenc,C,58.92857142857143,28,30,22.011244807124918,0.0,91.0
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_6000k_hevcnvenc,C,58.91891891891892,37,37,22.926885407899153,0.0,91.0
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1300k_av1,G,58.91428571428571,35,35,15.388996864311718,29.0,91.0
amt_gaming_vqa_dataset/cEfh_VKhTwY_DiabloIII_49-32_1080p_6000k_hevc_nvenc,E,58.91428571428571,35,35,19.82115958633447,14.0,96.0
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_3500k_hevcnvenc,B,58.90909090909091,44,44,18.76386539676991,1.0,83.0
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_1000k_av1,G,58.885714285714286,35,35,19.836145115954977,29.0,93.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_2-37_1080p_500k_av1,F,58.86046511627907,43,43,20.200830509462698,16.0,100.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_2_2160p_8500k_h264nvenc,B,58.82051282051282,39,41,16.41117785874537,26.0,94.0
amt_gaming_vqa_dataset/Strangerofparadisefinalfantasy_720p_5000k_h264nvenc,C,58.81395348837209,43,43,17.930428617755943,13.0,84.0
amt_gaming_vqa_dataset/VdxZYjnx6Xw_StardewValley_25-58,I,58.8125,32,34,16.08850035739814,29.0,97.0
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_8500k_h264nvenc,C,58.8,30,31,16.624078921853084,26.0,93.0
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_1500k_av1,D,58.77142857142857,35,35,19.408519063671445,12.0,88.0
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_1500k_av1,C,58.766666666666666,30,31,14.736990496328918,23.0,82.0
amt_gaming_vqa_dataset/hsUX-McaNWg_WorldofTanks_0-19,K,58.76190476190476,42,47,20.331548934750835,13.0,98.0
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_2000k_hevcnvenc,A,58.75675675675676,37,37,21.431733740017275,0.0,92.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55,J,58.73684210526316,38,41,16.357332510828474,36.0,100.0
amt_gaming_vqa_dataset/eFootball_2_720p_3500k_hevcnvenc,C,58.724137931034484,29,29,16.418863314270546,10.0,84.0
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_500k_av1,G,58.714285714285715,35,35,14.756250837374315,9.0,93.0
amt_gaming_vqa_dataset/Fallout4_1_1080p_1500k_av1,C,58.7027027027027,37,37,14.309068877982858,25.0,94.0
amt_gaming_vqa_dataset/CatQuestII_1080p_2300k_h264nvenc,C,58.7027027027027,37,37,19.348671111383315,13.0,88.0
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_6000k_hevcnvenc,A,58.696969696969695,33,36,18.388871549876832,9.0,97.0
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_1000k_av1,A,58.696969696969695,33,33,17.221348359002324,10.0,88.0
amt_gaming_vqa_dataset/Godofwar_2_720p_3500k_hevcnvenc,C,58.689655172413794,29,29,19.56968705946091,19.0,94.0
amt_gaming_vqa_dataset/Faastpenguin_2_480p_1000k_av1,A,58.68571428571428,35,36,17.427025692578635,20.0,94.0
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55,D,58.68571428571428,35,35,20.545102201979816,26.0,92.0
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_5300k_h264nvenc,A,58.68571428571428,35,36,15.373021691208509,19.0,82.0
amt_gaming_vqa_dataset/gvU2wTK3h94_IceAgeVillage_8-41_720p_5000k_h264_nvenc,E,58.6764705882353,34,35,20.657886385015136,7.0,96.0
amt_gaming_vqa_dataset/Godofwar_1_2160p_8500k_h264nvenc,K,58.672413793103445,58,61,18.096854299930506,14.0,100.0
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_5300k_h264nvenc,B,58.65909090909091,44,44,16.595376110967262,31.0,93.0
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_3500k_hevcnvenc,A,58.65853658536585,41,41,21.39479051715748,0.0,86.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_1000k_av1,C,58.65625,32,32,15.583664072916228,29.0,87.0
amt_gaming_vqa_dataset/y_5ksFZIlktBY_Minecraft_34-57_480p_1000k_av1,I,58.64705882352941,34,34,19.36473804585993,31.0,97.0
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_8500k_h264nvenc,A,58.645161290322584,31,32,16.768919766498847,16.0,94.0
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_800k_hevc_nvenc,G,58.63157894736842,38,38,20.217789265151694,13.0,93.0
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_3000k_av1,E,58.609756097560975,41,41,18.334131902640998,22.0,95.0
amt_gaming_vqa_dataset/1D9805Q-9dw_SonicDash_0-00_480p_1000k_av1,E,58.56818181818182,44,44,18.885296983334957,8.0,95.0
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1000k_h264_nvenc,G,58.542857142857144,35,35,19.15850107042057,13.0,93.0
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_800k_hevc_nvenc,K,58.53488372093023,43,47,15.05084226525067,25.0,92.0
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_1500k_av1,G,58.529411764705884,34,35,15.332079583665799,32.0,90.0
amt_gaming_vqa_dataset/hsUX-McaNWg_WorldofTanks_0-19_1080p_6000k_hevc_nvenc,K,58.5,44,47,20.81247440620867,13.0,100.0
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_2000k_hevc_nvenc,E,58.46341463414634,41,41,18.677099008268492,15.0,100.0
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_5000k_av1,F,58.45945945945946,37,38,19.08953950798015,23.0,93.0
amt_gaming_vqa_dataset/DeceiveInc_2160p_1000k_av1,A,58.45945945945946,37,37,18.855918268858456,14.0,97.0
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2000k_hevcnvenc,B,58.44444444444444,36,36,19.199890688989242,0.0,90.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_2_1080p_2000k_hevcnvenc,B,58.4390243902439,41,41,18.954436742328095,16.0,94.0
amt_gaming_vqa_dataset/thelogomovie2_720p_1500k_hevcnvenc,B,58.42424242424242,33,34,18.576672081893467,27.0,90.0
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19,D,58.4,35,35,17.296077177044676,24.0,95.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_8500k_h264nvenc,B,58.4,40,41,18.627667594199764,13.0,96.0
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_5000k_h264_nvenc,D,58.4,35,35,18.72385796631819,22.0,100.0
amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_1500k_hevc_nvenc,D,58.37931034482759,29,29,17.406724410318834,30.0,97.0
amt_gaming_vqa_dataset/Ghostoftsushima_2_1080p_5300k_h264nvenc,C,58.372093023255815,43,43,16.013109826543,21.0,82.0
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_6000k_hevcnvenc,C,58.3448275862069,29,31,23.149105683282688,0.0,100.0
amt_gaming_vqa_dataset/MLBtheshow_720p_1500k_hevcnvenc,K,58.34426229508197,61,61,21.242460761641762,1.0,97.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_2500k_h264nvenc,C,58.28125,32,32,17.43243093884212,23.0,91.0
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-13_480p_800k_hevc_nvenc,K,58.276595744680854,47,47,16.392398507740644,22.0,96.0
amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_2300k_h264_nvenc,D,58.275862068965516,29,29,19.263860306595078,28.0,99.0
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_500k_av1,E,58.24390243902439,41,41,21.742147994278668,0.0,97.0
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_1000k_av1,C,58.233333333333334,30,30,19.89251673927214,21.0,97.0
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_2500k_h264_nvenc,G,58.21621621621622,37,37,20.08782761065548,20.0,100.0
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_10000k_h264_nvenc,G,58.21621621621622,37,38,16.474608038047663,23.0,87.0
amt_gaming_vqa_dataset/Worldofwarships_1_720p_2500k_h264nvenc,A,58.21212121212121,33,33,19.85058975653563,10.0,90.0
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2000k_hevc_nvenc,D,58.2,40,40,16.02529250903084,21.0,87.0
amt_gaming_vqa_dataset/terraria_2160p_5000k_h264nvenc,C,58.172413793103445,29,30,20.869163797859244,8.0,94.0
amt_gaming_vqa_dataset/Kenabridgeofspirits_1_720p_1500k_hevcnvenc,B,58.15909090909091,44,44,19.31784759069162,0.0,88.0
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_3500k_hevc_nvenc,E,58.146341463414636,41,41,18.41600705591206,7.0,97.0
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_2-32_480p_1000k_av1,F,58.13953488372093,43,43,20.62013172464731,15.0,97.0
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_16-24_480p_800k_hevc_nvenc,H,58.12903225806452,31,31,19.761059680812586,21.0,97.0
amt_gaming_vqa_dataset/Faastpenguin_1_720p_1300k_av1,A,58.10526315789474,38,38,19.724136261102473,19.0,100.0
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5300k_h264_nvenc,D,58.1025641025641,39,40,16.75585603226812,8.0,92.0
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_3000k_av1,D,58.05714285714286,35,35,19.93982785015652,24.0,93.0
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_2000k_hevcnvenc,B,58.05555555555556,36,36,21.148869741856767,0.0,88.0
amt_gaming_vqa_dataset/Returnal_2_1080p_2000k_hevcnvenc,C,58.03333333333333,30,30,23.61706068831504,8.0,96.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_8500k_h264nvenc,B,58.03030303030303,33,37,23.44365889387608,13.0,100.0
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_3500k_hevc_nvenc,D,58.02857142857143,35,35,15.959745279538618,30.0,94.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1300k_av1,B,58.02439024390244,41,41,17.284545197284714,29.0,92.0
amt_gaming_vqa_dataset/Godofwar_1_1080p_2000k_hevcnvenc,K,57.98360655737705,61,61,18.451080028167965,0.0,89.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55_1080p_6000k_hevc_nvenc,J,57.975,40,41,17.594725772230724,27.0,93.0
amt_gaming_vqa_dataset/DemonsSouls_2160p_8500k_h264nvenc,A,57.94444444444444,36,38,18.058461304644922,24.0,92.0
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1500k_hevc_nvenc,D,57.94117647058823,34,35,19.803358563148393,27.0,100.0
amt_gaming_vqa_dataset/Fallout4_2_720p_5000k_h264nvenc,C,57.9375,32,32,17.431898741961533,30.0,94.0
amt_gaming_vqa_dataset/gvU2wTK3h94_IceAgeVillage_8-41_720p_2500k_h264_nvenc,E,57.88235294117647,34,35,20.130113096731403,20.0,100.0
amt_gaming_vqa_dataset/Fallout4_2_720p_3000k_av1,C,57.875,32,32,17.707254869120735,27.0,93.0
amt_gaming_vqa_dataset/y_hZ9kvYq0ubA_Terraria_18-22_480p_1000k_av1,J,57.853658536585364,41,41,16.14652567870744,31.0,92.0
amt_gaming_vqa_dataset/terraria_1080p_500k_av1,C,57.8,30,30,18.331030158358985,23.0,100.0
amt_gaming_vqa_dataset/CatQuest_1080p_500k_av1,A,57.8,40,40,18.277308335747907,17.0,90.0
amt_gaming_vqa_dataset/Fallout4_2_2160p_1500k_hevcnvenc,C,57.766666666666666,30,32,16.28021976373647,26.0,93.0
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_5000k_av1,G,57.75,36,38,19.63185478303622,0.0,96.0
amt_gaming_vqa_dataset/Farcry6_2_720p_1300k_av1,B,57.74285714285714,35,35,22.600054180899477,8.0,98.0
amt_gaming_vqa_dataset/Farcry6_1_2160p_1000k_av1,A,57.73684210526316,38,38,18.148052252349743,27.0,96.0
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_1300k_av1,E,57.73170731707317,41,41,17.520753394876966,9.0,97.0
amt_gaming_vqa_dataset/0JehGz8WBEs_MarioKartTour_0-00_1080p_500k_av1,G,57.729729729729726,37,37,20.26133136236616,21.0,92.0
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_2000k_hevcnvenc,A,57.72727272727273,33,33,19.857481190439287,16.0,90.0
amt_gaming_vqa_dataset/Genshinimpact_1_720p_2500k_h264nvenc,A,57.72222222222222,36,37,17.327901570574152,25.0,91.0
amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_600k_hevc_nvenc,F,57.72093023255814,43,43,18.145824789030733,16.0,99.0
amt_gaming_vqa_dataset/Worldofwarships_2_720p_2500k_h264nvenc,C,57.67741935483871,31,31,19.981260731921918,19.0,93.0
amt_gaming_vqa_dataset/Genshinimpact_2_720p_2500k_h264nvenc,A,57.675,40,41,23.431162476496976,13.0,100.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_5300k_h264nvenc,B,57.63636363636363,33,34,19.829299078090852,14.0,87.0
amt_gaming_vqa_dataset/NvgnOQbJZC8_StarCraft_1-32_720p_1300k_av1,F,57.627906976744185,43,43,19.64927746563673,14.0,95.0
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_800k_hevc_nvenc,D,57.625,40,40,20.042065138103908,15.0,97.0
amt_gaming_vqa_dataset/ZenlessZoneZero_2160p_8500k_h264nvenc,B,57.6,40,44,21.135041991914758,4.0,95.0
amt_gaming_vqa_dataset/gaTwfvmMmXI_AngryBirds2_6-41_480p_1000k_av1,K,57.59574468085106,47,47,19.52484459247612,22.0,96.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_3-20_1080p_800k_hevc_nvenc,H,57.58064516129032,31,31,23.956646587383617,9.0,98.0
amt_gaming_vqa_dataset/eFootball_1_720p_5000k_h264nvenc,A,57.56410256410256,39,40,17.078693986870686,26.0,93.0
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_2500k_h264_nvenc,E,57.5609756097561,41,41,16.813247942181153,26.0,85.0
amt_gaming_vqa_dataset/DeceiveInc_720p_2500k_h264nvenc,A,57.55555555555556,36,37,19.14628545994184,22.0,100.0
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_500k_av1,E,57.542857142857144,35,35,16.949239944430474,10.0,93.0
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_9-00,I,57.515151515151516,33,34,19.634726830397103,22.0,92.0
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_2000k_hevcnvenc,A,57.48780487804878,41,41,22.855988115643026,0.0,92.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55_1080p_10000k_h264_nvenc,J,57.48717948717949,39,41,18.051027096101613,15.0,88.0
amt_gaming_vqa_dataset/gvU2wTK3h94_IceAgeVillage_8-41,E,57.484848484848484,33,35,21.30602591119607,4.0,92.0
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_5300k_h264nvenc,A,57.46875,32,32,15.18425248201241,21.0,78.0
amt_gaming_vqa_dataset/Gp59gQ78XZ4_Terraria_13-55_1080p_500k_av1,J,57.46341463414634,41,41,21.09224520653192,11.0,100.0
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_500k_av1,E,57.45454545454545,44,44,22.567529515428845,8.0,100.0
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_23-22_480p_1000k_h264_nvenc,F,57.44444444444444,36,36,19.552556588226576,19.0,97.0
amt_gaming_vqa_dataset/Destiny2_1_720p_3500k_hevcnvenc,C,57.43333333333333,30,30,22.858526247818826,0.0,93.0
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_2300k_h264_nvenc,G,57.432432432432435,37,38,19.27404155508274,8.0,94.0
amt_gaming_vqa_dataset/thelogomovie2_2160p_1000k_av1,B,57.411764705882355,34,34,19.70386293427946,25.0,92.0
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5300k_h264_nvenc,G,57.39393939393939,33,37,19.969582010981014,8.0,89.0
amt_gaming_vqa_dataset/hsUX-McaNWg_WorldofTanks_0-19_1080p_5000k_av1,K,57.391304347826086,46,47,18.74946754127395,19.0,100.0
amt_gaming_vqa_dataset/0JehGz8WBEs_MarioKartTour_0-00_1080p_2000k_hevc_nvenc,G,57.388888888888886,36,37,18.807914672312496,18.0,95.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1300k_av1,C,57.32258064516129,31,32,17.47696566410032,22.0,89.0
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_8500k_h264nvenc,B,57.31707317073171,41,42,17.60603974027406,13.0,91.0
amt_gaming_vqa_dataset/CatQuestII_2160p_5000k_h264nvenc,C,57.2972972972973,37,37,21.045465409845885,13.0,100.0
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_5300k_h264_nvenc,J,57.2972972972973,37,39,18.343368880458883,14.0,93.0
amt_gaming_vqa_dataset/cEfh_VKhTwY_DiabloIII_49-32_1080p_1500k_av1,E,57.285714285714285,35,35,21.14787585222744,8.0,92.0
amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_2300k_h264_nvenc,D,57.285714285714285,28,29,20.005101390211774,27.0,98.0
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_500k_av1,E,57.27906976744186,43,44,19.051125317913726,16.0,91.0
amt_gaming_vqa_dataset/g9Gd3VnIDeY_Terraria_5-39_1080p_6000k_hevc_nvenc,F,57.27906976744186,43,43,18.235316592472167,9.0,92.0
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_1000k_h264_nvenc,I,57.23529411764706,34,34,19.958867738027703,11.0,97.0
amt_gaming_vqa_dataset/kEErvVGP99g_GarrysMod_13-35_720p_5000k_h264_nvenc,K,57.21621621621622,37,37,22.68007237599293,7.0,97.0
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_2500k_h264nvenc,C,57.172413793103445,29,30,21.93260675344336,7.0,100.0
amt_gaming_vqa_dataset/QXPT_kEoVT4_HalfLife2_9-35_1080p_5300k_h264_nvenc,F,57.17142857142857,35,36,15.790568096693878,21.0,92.0
amt_gaming_vqa_dataset/Daysgone_2_2160p_1000k_av1,A,57.146341463414636,41,41,14.263309532160902,22.0,91.0
amt_gaming_vqa_dataset/Daysgone_2_480p_1000k_av1,A,57.146341463414636,41,41,15.849230150742578,29.0,88.0
amt_gaming_vqa_dataset/cEfh_VKhTwY_DiabloIII_49-32_1080p_800k_hevc_nvenc,E,57.142857142857146,35,35,18.280579636235135,27.0,93.0
amt_gaming_vqa_dataset/Nq13U3DXt2U_Myst_35-00_720p_3500k_hevc_nvenc,F,57.13513513513514,37,38,19.92304405559547,19.0,93.0
