video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41
amt_gaming_vqa_dataset/DemonsSouls_720p_5000k_h264nvenc,38,37,1,88,85,70,79,56,100,49,93,72,72,78,73,80,35,75,75,60,unset,85,52,85,55,73,79,50,93,67,73,67,91,63,51,44,77,46,78,58,87,,,
amt_gaming_vqa_dataset/DemonsSouls_720p_2500k_h264nvenc,38,38,0,65,24,29,50,46,85,40,58,60,72,50,54,77,34,59,69,59,85,97,50,64,31,29,80,50,72,76,32,32,84,28,60,52,67,70,40,9,29,,,
amt_gaming_vqa_dataset/DemonsSouls_720p_1000k_h264nvenc,38,38,0,22,7,26,27,0,0,8,17,23,7,12,4,75,8,2,0,17,30,84,15,72,8,7,78,17,9,0,20,3,13,0,7,9,8,12,6,0,13,,,
amt_gaming_vqa_dataset/DemonsSouls_480p_1000k_h264nvenc,38,38,0,45,16,16,35,0,0,28,22,44,7,21,13,76,21,0,0,35,42,97,33,46,13,28,74,20,17,0,25,2,64,0,27,22,8,6,0,23,10,,,
amt_gaming_vqa_dataset/DemonsSouls_2160p_8500k_h264nvenc,38,36,2,56,24,50,89,79,50,71,92,74,28,69,62,74,33,63,26,50,unset,75,49,unset,64,50,73,35,61,49,78,49,72,50,50,64,75,64,77,24,37,,,
amt_gaming_vqa_dataset/DemonsSouls_2160p_5000k_h264nvenc,38,38,0,22,5,29,41,0,0,7,46,37,7,22,35,80,3,19,11,12,40,95,16,69,29,30,69,27,17,0,25,25,17,0,22,28,18,15,26,0,13,,,
amt_gaming_vqa_dataset/DemonsSouls_2160p_25000k_h264nvenc,38,38,0,100,86,50,65,63,71,71,100,79,70,82,64,67,70,50,69,78,92,83,80,67,94,72,91,50,88,79,82,94,92,69,60,61,92,90,88,86,88,,,
amt_gaming_vqa_dataset/DemonsSouls_1080p_5300k_h264nvenc,38,37,1,70,58,52,56,68,80,71,59,86,49,80,59,74,56,45,70,69,unset,87,77,64,37,71,88,50,94,60,44,74,87,51,72,47,83,31,65,30,50,,,
amt_gaming_vqa_dataset/DemonsSouls_1080p_2300k_h264nvenc,38,38,0,40,8,26,41,8,10,7,18,56,29,78,16,77,26,27,0,31,90,90,41,63,18,7,89,27,11,33,15,15,25,0,30,25,8,50,5,0,11,,,
amt_gaming_vqa_dataset/DemonsSouls_1080p_10000k_h264nvenc,38,38,0,96,71,70,65,73,100,72,87,81,74,77,66,74,61,100,73,69,88,80,58,80,75,72,91,72,80,91,61,75,97,70,59,67,78,61,76,70,75,,,
amt_gaming_vqa_dataset/DemonsSouls_720p_500k_av1,38,38,0,44,9,21,56,30,0,28,22,45,6,11,13,79,26,10,2,22,93,96,47,74,0,8,83,14,18,4,22,3,60,4,41,28,18,36,9,7,9,,,
amt_gaming_vqa_dataset/DemonsSouls_720p_3000k_av1,38,37,1,67,83,71,71,71,93,59,93,60,71,50,70,75,38,76,78,78,87,97,69,66,36,71,unset,51,95,54,68,83,98,78,50,51,64,60,90,60,67,,,
amt_gaming_vqa_dataset/DemonsSouls_2160p_5000k_av1,38,37,1,87,83,74,78,86,88,70,93,86,72,82,31,70,76,78,86,69,41,82,58,66,39,73,unset,49,72,75,82,85,90,71,71,68,96,62,100,67,87,,,
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_25000k_h264nvenc,38,37,1,68,82,75,74,67,83,71,100,52,72,78,84,70,74,92,100,78,91,85,81,64,83,73,78,71,93,100,92,75,unset,92,90,64,78,100,78,95,87,,,
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_5300k_h264nvenc,38,37,1,64,74,74,60,39,86,71,88,60,72,83,60,77,60,50,100,69,59,81,72,68,83,74,79,50,64,unset,96,87,78,100,81,55,69,99,65,100,77,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_2000k_hevcnvenc,38,38,0,60,80,72,0,35,68,52,87,2,49,78,65,70,53,81,90,78,87,95,84,44,71,59,77,64,63,78,74,66,78,68,63,52,55,79,78,66,60,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_2500k_h264nvenc,38,37,1,64,74,36,71,24,50,49,87,72,24,59,58,80,47,74,76,50,unset,73,76,77,50,60,76,50,69,71,76,74,86,90,60,36,87,67,59,67,14,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_1000k_h264nvenc,38,38,0,32,9,49,37,0,0,29,44,36,4,25,18,81,9,0,0,21,61,73,18,68,16,29,54,29,30,0,8,20,71,0,50,27,31,66,17,30,13,,,
amt_gaming_vqa_dataset/Farcry6_1_480p_1000k_h264nvenc,38,38,0,41,19,45,63,0,48,27,63,51,8,31,17,78,17,0,56,40,68,73,40,63,37,28,74,9,38,55,25,42,60,20,51,10,36,23,19,0,14,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_8500k_h264nvenc,38,37,1,74,30,29,71,57,79,49,93,77,28,41,72,76,30,62,69,50,unset,80,78,70,67,60,81,71,94,95,50,65,95,95,60,62,41,60,83,64,87,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_5000k_h264nvenc,38,38,0,17,26,31,57,0,51,50,63,43,26,33,22,84,3,27,42,22,88,92,31,60,16,51,54,30,8,29,19,34,22,0,51,33,22,38,45,37,17,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_25000k_h264nvenc,38,37,1,91,82,90,82,63,69,71,100,66,69,59,79,78,67,100,84,78,81,64,74,82,84,62,80,59,92,93,86,88,unset,74,88,67,87,80,82,83,86,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_5300k_h264nvenc,38,37,1,63,64,71,67,51,84,59,88,56,49,59,73,73,55,70,95,69,87,73,78,62,55,50,78,66,87,unset,68,64,96,84,63,36,70,64,63,99,87,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_2300k_h264nvenc,38,37,1,40,18,unset,60,0,53,49,64,56,26,50,22,74,20,35,30,36,94,81,49,91,22,50,76,33,40,49,29,25,16,0,68,48,27,35,33,0,10,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_10000k_h264nvenc,38,37,1,91,85,69,90,71,79,59,100,71,50,68,63,82,75,98,93,78,unset,69,70,71,90,59,85,70,92,88,86,88,81,69,78,57,69,87,80,84,87,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_500k_av1,38,38,0,29,26,40,64,32,43,30,45,70,26,24,22,63,18,21,43,41,88,84,47,70,67,26,75,35,37,68,25,39,95,27,66,45,36,53,34,49,32,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_3000k_av1,38,38,0,76,82,71,78,84,87,55,100,61,73,87,72,77,50,100,83,78,28,83,78,82,59,72,71,68,94,84,84,60,88,59,69,40,55,72,78,69,75,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_1300k_av1,38,37,1,77,73,unset,76,48,100,29,69,60,50,72,49,63,19,60,61,50,91,97,77,46,56,72,78,49,91,61,72,70,95,59,88,39,50,55,71,60,63,,,
amt_gaming_vqa_dataset/Farcry6_1_480p_1000k_av1,38,38,0,45,42,47,70,32,58,49,63,55,8,59,45,69,39,30,64,59,87,76,69,63,47,49,71,48,62,87,24,49,95,71,71,43,72,67,71,64,50,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_5000k_av1,38,38,0,68,71,72,60,79,63,60,59,88,71,50,72,72,70,96,70,69,72,85,78,29,88,61,83,71,95,69,91,87,90,85,70,45,96,56,70,73,82,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_1000k_av1,38,38,0,59,33,49,43,27,49,57,87,64,28,50,58,71,29,40,63,59,88,68,56,76,52,50,84,49,92,73,42,60,83,50,51,45,96,53,80,42,38,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_10000k_av1,38,38,0,87,83,63,73,73,88,53,88,78,61,78,76,81,67,88,77,59,33,71,69,61,79,52,81,71,74,98,92,90,80,0,72,57,96,81,86,95,87,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_500k_av1,38,38,0,53,11,29,34,12,17,10,19,67,28,68,35,70,40,23,0,40,47,89,56,74,34,29,74,29,31,40,40,16,70,27,49,29,27,63,16,16,41,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_5000k_av1,38,38,0,96,90,61,64,64,82,60,88,69,71,60,71,77,62,79,71,78,23,70,81,71,76,73,70,79,91,97,79,78,79,69,89,47,95,85,92,93,87,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_1500k_av1,38,37,1,70,35,49,80,27,59,49,87,79,49,79,72,78,79,73,74,78,unset,84,59,59,69,59,76,50,94,55,72,70,85,56,90,60,87,61,78,92,70,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_5000k_h264nvenc,38,37,1,73,78,54,56,35,73,60,92,58,58,79,68,75,61,95,unset,78,89,62,70,62,57,60,76,50,93,73,85,70,89,51,51,44,74,75,93,74,76,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_6000k_hevcnvenc,38,38,0,71,65,50,10,73,81,59,87,48,72,78,74,70,63,79,100,69,27,83,91,64,96,72,90,70,90,55,89,74,89,61,22,52,67,81,94,94,87,,,
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_2300k_h264nvenc,38,38,0,10,0,28,20,0,13,0,31,56,0,24,31,78,10,14,0,22,52,89,18,60,20,28,72,15,35,0,25,23,49,29,49,9,36,29,0,0,10,,,
amt_gaming_vqa_dataset/Farcry6_1_1080p_800k_hevcnvenc,38,38,0,28,18,24,9,2,0,28,22,3,26,41,18,76,0,28,0,27,50,68,45,65,31,26,73,18,27,41,30,32,73,45,31,28,26,30,32,2,8,,,
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_10000k_h264nvenc,38,36,2,96,74,70,62,65,100,71,87,62,73,83,75,78,64,100,89,63,unset,88,79,87,98,93,85,unset,91,100,86,84,99,97,88,62,92,98,93,100,86,,,
amt_gaming_vqa_dataset/Faastpenguin_1_720p_500k_av1,38,38,0,22,20,28,20,7,0,29,18,60,28,50,13,73,29,2,29,31,50,81,37,43,8,7,80,17,19,40,6,1,77,15,73,22,13,23,4,0,13,,,
amt_gaming_vqa_dataset/Faastpenguin_1_720p_3000k_av1,38,38,0,78,82,65,82,52,100,72,93,59,72,78,67,71,49,60,100,69,28,67,78,47,71,60,74,71,89,100,82,78,94,80,89,47,82,83,77,100,70,,,
amt_gaming_vqa_dataset/Faastpenguin_1_720p_1300k_av1,38,38,0,49,35,59,65,35,66,50,78,60,52,59,23,72,35,35,100,69,73,82,77,60,44,72,73,39,71,69,46,49,80,60,87,28,78,45,28,86,19,,,
amt_gaming_vqa_dataset/Faastpenguin_1_480p_1000k_av1,38,38,0,41,37,50,45,14,20,28,44,40,53,32,31,70,14,19,51,31,52,73,85,66,36,72,78,48,85,59,40,42,70,44,67,20,41,92,3,47,12,,,
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_5000k_av1,38,38,0,77,89,72,78,100,100,71,88,63,72,78,61,71,61,50,88,50,34,92,78,61,91,75,82,68,91,91,92,68,73,96,87,61,96,90,83,78,87,,,
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_1000k_av1,38,38,0,47,26,23,57,33,50,31,86,50,59,32,39,72,23,45,52,31,50,71,69,67,31,49,82,10,46,64,39,46,89,52,91,36,68,54,31,87,28,,,
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_10000k_av1,38,38,0,91,81,69,61,100,86,80,100,80,72,80,67,73,75,56,100,87,30,95,79,71,97,73,83,50,90,93,83,44,96,71,87,61,96,91,83,96,87,,,
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_500k_av1,38,38,0,31,10,10,47,16,10,8,17,23,28,22,30,65,23,0,59,26,50,84,53,77,28,28,74,8,24,20,8,9,78,42,68,27,31,20,0,0,10,,,
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_5000k_av1,38,38,0,78,74,70,62,83,100,71,94,62,72,91,92,83,75,69,100,78,15,57,91,73,82,74,57,69,89,78,100,87,98,100,88,61,87,87,76,86,87,,,
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_1500k_av1,38,38,0,66,16,51,60,55,88,23,87,62,72,50,32,79,52,34,100,78,88,77,74,59,73,73,84,31,85,93,56,66,98,49,78,54,87,47,70,72,50,,,
amt_gaming_vqa_dataset/Faastpenguin_1,38,35,3,93,83,unset,82,76,100,71,100,65,72,77,65,69,73,88,100,78,12,61,82,83,97,75,73,51,94,unset,99,77,unset,100,89,63,89,100,96,100,87,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_600k_hevcnvenc,38,37,1,51,32,28,14,0,30,30,72,0,6,22,22,76,8,0,33,27,88,88,50,68,40,61,71,38,unset,28,22,3,71,0,22,11,23,32,29,0,10,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_3500k_hevcnvenc,38,38,0,70,77,76,0,68,71,59,87,0,61,78,67,78,55,83,72,69,50,72,70,78,80,59,75,59,84,95,63,93,96,89,61,48,59,85,58,91,78,,,
amt_gaming_vqa_dataset/Farcry6_1_720p_1500k_hevcnvenc,38,38,0,59,36,50,0,35,63,57,87,2,27,50,58,77,39,69,62,50,88,75,61,63,48,51,49,43,51,64,41,48,89,61,69,25,64,69,79,65,40,,,
amt_gaming_vqa_dataset/Farcry6_1_480p_800k_hevcnvenc,38,38,0,57,33,49,0,8,49,52,64,0,28,21,20,72,29,29,19,50,49,96,49,76,40,29,86,41,56,71,34,44,84,65,60,26,39,52,35,26,29,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_6000k_hevcnvenc,38,37,1,89,83,73,0,52,75,59,87,0,73,78,65,76,61,71,71,69,28,81,84,63,86,71,72,70,unset,60,83,91,80,89,78,63,78,68,72,72,86,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_1500k_hevcnvenc,38,37,1,50,18,31,3,0,39,50,59,0,6,50,66,76,28,11,22,32,50,62,57,81,38,26,71,27,unset,55,45,41,69,45,67,37,38,50,19,4,13,,,
amt_gaming_vqa_dataset/Farcry6_1_2160p_10000k_hevcnvenc,38,36,2,69,74,70,8,59,83,59,79,3,61,59,74,78,68,83,100,68,20,76,70,45,56,61,61,unset,unset,83,72,82,84,95,71,46,95,79,80,90,85,,,
amt_gaming_vqa_dataset/DemonsSouls_720p_3500k_hevcnvenc,38,38,0,94,78,68,9,49,80,73,78,0,73,71,58,82,57,64,84,59,96,96,57,70,47,72,84,43,64,68,59,55,96,69,71,61,60,43,58,96,59,,,
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_5000k_h264nvenc,38,38,0,22,0,29,63,0,0,28,31,29,6,23,13,75,12,13,0,13,33,72,34,68,21,6,59,10,22,0,21,40,53,0,50,13,8,32,0,0,10,,,
amt_gaming_vqa_dataset/DemonsSouls_720p_600k_hevcnvenc,38,38,0,30,24,13,0,0,40,29,19,0,7,20,13,23,18,17,0,35,60,98,37,56,27,29,84,29,36,38,25,10,92,0,29,15,29,15,7,28,9,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_5000k_av1,37,37,0,55,71,84,82,71,73,74,72,77,88,84,68,70,84,88,78,79,67,73,67,57,72,69,70,49,76,74,94,60,52,88,85,72,80,61,79,92,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_10000k_hevcnvenc,37,32,5,75,71,63,76,74,70,71,50,unset,unset,69,unset,64,64,63,50,84,73,71,72,0,52,71,unset,unset,76,92,78,66,52,69,78,76,59,61,79,87,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_1500k_hevcnvenc,37,34,3,23,0,13,28,46,26,14,71,unset,unset,84,65,63,0,1,31,76,74,27,73,2,29,11,unset,64,22,0,12,9,17,86,38,16,29,0,52,26,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_6000k_hevcnvenc,37,34,3,70,71,43,59,40,71,72,50,unset,unset,19,69,61,76,95,69,87,82,63,58,3,54,70,unset,75,20,47,97,63,42,26,82,76,50,70,83,87,,,,
amt_gaming_vqa_dataset/Daysgone_1_480p_800k_hevcnvenc,37,37,0,40,28,30,52,41,7,11,50,25,29,75,32,62,50,36,31,86,66,37,62,2,42,14,58,63,18,13,0,48,10,60,36,26,47,3,50,60,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_1500k_hevcnvenc,37,37,0,60,29,30,70,84,49,57,29,29,57,75,59,54,51,53,31,80,85,49,70,0,28,10,43,81,13,39,66,50,32,47,70,20,50,70,82,65,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_3500k_hevcnvenc,37,36,1,74,69,58,85,60,71,57,28,70,64,22,56,57,50,66,69,83,78,47,65,4,51,43,85,74,16,unset,71,50,22,40,84,24,50,80,57,41,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_600k_hevcnvenc,37,37,0,12,0,22,0,41,29,0,71,26,20,79,62,59,10,0,24,88,77,16,59,0,31,8,29,56,20,1,0,24,12,68,46,8,27,0,22,19,,,,
amt_gaming_vqa_dataset/Genshinimpact_1,37,36,1,73,77,78,100,100,73,71,92,55,unset,80,64,68,91,100,84,79,75,86,64,68,79,77,59,73,79,91,92,71,62,81,85,84,86,90,85,91,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_1500k_av1,37,36,1,50,61,72,50,61,71,74,71,64,80,85,76,63,60,87,59,94,67,55,72,67,38,75,43,52,76,55,75,30,26,39,60,74,63,unset,66,29,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_500k_av1,37,37,0,50,9,43,13,38,46,16,51,20,18,81,72,76,0,0,31,78,66,40,38,44,25,11,38,50,76,13,0,40,26,78,32,27,50,13,55,20,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_6000k_hevcnvenc,37,35,2,40,73,69,88,60,60,67,71,59,88,80,48,58,100,87,88,81,69,57,57,0,58,unset,50,unset,15,88,71,70,36,81,80,37,50,66,70,43,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_10000k_av1,37,36,1,77,71,78,100,100,72,79,71,68,77,78,70,65,56,59,87,63,71,69,70,71,76,79,55,unset,74,88,71,61,72,75,75,77,87,86,87,79,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_1000k_av1,37,37,0,42,29,78,44,61,51,58,92,39,62,83,70,67,52,41,41,87,79,32,66,53,56,20,63,49,79,34,47,59,33,30,45,50,69,51,50,29,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_5000k_av1,37,37,0,59,72,69,88,100,71,71,71,70,93,81,69,61,95,80,87,46,83,71,60,74,81,73,61,51,72,60,71,71,62,69,63,66,70,71,71,92,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_480p_1000k_av1,37,37,0,40,25,43,40,39,60,58,71,43,24,74,73,65,0,27,40,91,73,38,72,34,45,11,41,37,80,14,23,50,35,74,50,35,65,51,55,21,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_1300k_av1,37,37,0,62,71,58,39,60,72,71,71,60,84,80,75,57,55,18,50,88,71,48,66,35,54,53,75,79,76,22,60,51,18,81,63,64,68,71,75,28,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_3000k_av1,37,37,0,54,77,78,64,100,73,72,50,72,81,76,67,60,70,50,78,82,64,63,30,63,85,72,63,74,74,43,60,86,37,47,84,66,74,99,72,41,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_500k_av1,37,37,0,30,13,12,25,42,28,23,50,26,33,77,56,60,0,11,31,93,74,30,65,45,38,9,40,52,87,20,13,30,12,42,25,26,49,23,50,29,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_10000k_h264nvenc,37,37,0,73,60,78,76,100,100,87,92,87,82,66,65,62,70,100,78,72,68,57,70,62,72,86,41,87,80,67,74,64,51,56,81,82,80,70,88,72,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_2300k_h264nvenc,37,37,0,0,29,22,0,50,50,23,71,50,57,68,73,66,2,0,26,78,68,48,64,63,44,11,31,50,78,25,0,40,18,37,45,21,48,0,57,16,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_800k_hevcnvenc,37,37,0,10,0,8,5,45,29,8,29,41,19,80,68,74,0,5,26,74,72,20,41,2,17,11,12,81,20,1,0,20,26,46,25,6,28,0,44,29,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_2000k_hevcnvenc,37,37,0,48,29,31,57,39,71,57,9,36,62,17,58,59,74,40,35,68,75,43,78,0,24,27,39,40,18,21,50,50,20,73,58,23,60,63,47,49,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_3500k_hevcnvenc,37,37,0,72,76,69,78,100,75,71,71,74,99,22,71,58,84,47,50,94,72,51,77,0,73,81,96,46,18,49,100,46,43,57,90,54,61,100,79,42,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_3000k_av1,37,37,0,53,59,43,51,63,70,28,50,44,67,82,59,78,77,72,69,81,73,51,72,43,48,56,60,86,67,58,52,61,51,73,82,46,49,66,69,27,,,,
amt_gaming_vqa_dataset/Daysgone_1,37,36,1,73,76,73,100,100,72,70,71,86,64,81,78,62,89,100,87,72,68,72,54,83,79,75,81,unset,74,79,95,61,53,54,81,59,50,79,83,71,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_1500k_av1,37,37,0,23,23,63,82,41,59,17,71,50,42,71,68,66,71,58,50,83,74,41,58,45,47,14,50,76,76,23,27,50,32,26,25,19,40,31,50,40,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_5000k_av1,37,37,0,73,29,79,72,41,71,72,71,49,73,77,56,67,100,68,84,66,77,55,72,68,51,66,87,72,76,75,59,61,27,62,75,41,50,71,68,51,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_500k_av1,37,37,0,28,0,43,0,60,29,14,29,35,13,82,72,63,42,7,22,86,77,17,49,34,30,20,37,19,80,28,0,29,33,76,6,12,36,0,32,29,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_10000k_av1,37,37,0,70,70,67,67,82,73,58,71,56,77,86,73,56,77,78,82,28,72,71,76,78,38,68,78,75,69,69,100,50,35,71,77,59,64,70,63,75,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_1000k_av1,37,37,0,23,0,4,25,41,28,32,50,30,30,84,53,63,26,62,31,70,65,31,53,32,31,11,31,75,74,31,0,39,22,74,64,12,41,22,72,35,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_5000k_av1,37,36,1,64,unset,65,86,100,73,58,70,75,82,81,38,71,84,74,68,78,73,59,61,53,65,78,60,58,78,69,89,39,57,70,86,60,55,67,52,84,,,,
amt_gaming_vqa_dataset/Daysgone_1_480p_1000k_av1,37,37,0,35,30,45,39,41,14,18,51,53,26,78,54,63,47,5,20,90,81,21,76,26,17,13,67,60,78,17,26,50,17,59,46,5,41,9,46,13,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_1300k_av1,37,36,1,64,0,57,58,41,27,9,50,37,64,80,44,74,49,28,41,57,78,29,unset,35,26,10,50,52,75,38,71,29,44,25,59,17,48,43,50,55,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_500k_av1,37,37,0,11,0,4,28,29,8,0,71,21,20,76,66,66,0,0,25,71,79,17,73,47,28,9,22,51,80,6,0,8,25,48,25,12,28,0,37,14,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_5000k_h264nvenc,37,37,0,61,33,56,76,40,71,58,50,64,79,56,66,71,79,76,69,52,75,46,71,60,30,62,71,81,78,46,57,60,50,68,81,42,64,68,72,37,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_10000k_h264nvenc,37,35,2,61,unset,67,62,70,75,79,71,83,70,79,51,63,51,92,78,64,77,52,50,45,56,70,96,unset,81,78,65,50,43,85,75,61,47,50,75,71,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_2300k_h264nvenc,37,35,2,0,0,0,0,40,0,19,30,42,40,78,70,57,0,0,19,77,63,30,49,29,27,25,29,unset,76,4,0,18,17,unset,33,20,39,0,39,29,,,,
amt_gaming_vqa_dataset/Daysgone_1_1080p_5300k_h264nvenc,37,37,0,42,59,54,28,57,72,67,71,60,67,78,68,53,59,70,50,58,65,45,48,39,53,60,88,52,79,59,51,50,30,62,64,28,54,50,49,70,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_25000k_h264nvenc,37,34,3,50,71,63,100,84,76,70,71,unset,78,90,69,unset,79,81,69,83,62,69,60,65,54,60,60,unset,77,90,71,50,34,66,79,42,45,59,87,71,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_5000k_h264nvenc,37,37,0,0,28,0,0,41,7,2,49,9,59,78,66,75,0,0,17,80,78,33,59,24,20,12,13,71,71,0,0,8,19,65,55,14,30,0,52,27,,,,
amt_gaming_vqa_dataset/Daysgone_1_2160p_8500k_h264nvenc,37,35,2,0,22,19,22,71,72,43,50,unset,unset,84,77,70,13,30,22,92,70,59,70,57,44,71,51,85,79,24,31,41,26,80,45,15,43,9,37,34,,,,
amt_gaming_vqa_dataset/Daysgone_1_480p_1000k_h264nvenc,37,37,0,0,0,13,15,50,28,0,29,28,16,80,69,59,5,0,28,73,83,16,54,25,28,10,22,56,80,0,0,30,17,34,25,10,27,0,46,28,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_1000k_h264nvenc,37,36,1,0,0,3,0,36,6,13,29,26,unset,67,50,74,0,0,22,77,82,16,64,29,18,10,13,48,77,7,0,4,13,68,17,9,7,0,27,7,,,,
amt_gaming_vqa_dataset/Daysgone_1_720p_2500k_h264nvenc,37,37,0,0,30,22,16,39,27,31,71,43,68,81,65,65,23,21,50,58,72,44,61,47,27,13,38,73,75,9,0,41,11,62,45,16,37,59,57,49,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_5300k_h264nvenc,37,35,2,33,70,78,53,55,100,74,71,68,unset,15,77,60,67,83,78,73,67,56,27,67,49,61,50,unset,76,47,74,60,45,63,88,63,71,48,85,71,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_600k_hevcnvenc,37,37,0,23,50,22,0,38,24,15,71,17,15,18,70,72,22,0,31,86,82,21,64,0,29,14,37,72,16,2,18,39,22,65,28,20,29,27,51,9,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_5000k_h264nvenc,37,37,0,0,0,13,0,44,27,17,71,19,81,80,60,60,0,0,26,98,76,37,69,54,28,61,24,49,81,2,0,72,23,78,59,23,50,0,82,20,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_1000k_h264nvenc,37,37,0,21,8,13,0,29,4,8,50,14,57,82,69,58,0,0,21,71,76,26,64,37,23,9,31,50,77,0,0,9,1,73,4,17,29,0,52,8,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_3000k_av1,37,37,0,94,85,69,100,73,72,78,71,77,96,82,79,63,100,82,78,97,65,53,79,57,40,94,78,75,75,88,100,70,53,66,82,87,59,77,76,50,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_500k_av1,37,37,0,71,68,22,1,54,27,21,71,57,19,88,81,67,56,22,41,78,82,35,64,58,32,9,72,54,80,20,70,57,27,81,40,24,50,25,58,19,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_10000k_h264nvenc,37,37,0,70,78,84,97,60,100,67,71,68,100,76,79,71,74,67,88,86,71,66,50,69,65,65,94,24,79,42,72,70,52,74,86,69,79,88,85,72,,,,
