video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_2500k_h264_nvenc,35,34,1,87,65,77,69,53,45,64,31,46,72,65,58,35,71,95,92,97,43,45,unset,63,12,72,67,59,63,83,72,75,67,79,50,94,50,73,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_5000k_h264_nvenc,35,35,0,87,84,84,78,49,41,45,11,49,78,64,71,55,71,76,75,97,45,53,89,79,29,77,56,72,73,90,77,57,65,71,41,66,33,46,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1500k_hevc_nvenc,35,35,0,78,54,79,71,49,31,45,40,28,44,69,33,34,71,88,73,80,47,77,90,50,34,81,44,56,77,70,83,64,64,67,56,73,84,39,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_3500k_hevc_nvenc,35,35,0,51,50,89,88,53,41,44,20,40,64,63,77,68,71,76,100,75,45,77,100,83,25,57,56,30,72,99,74,64,70,12,24,71,51,37,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_600k_hevc_nvenc,35,35,0,63,22,78,71,48,23,14,0,31,32,16,11,14,28,35,61,81,37,8,63,31,14,32,48,2,17,36,18,37,46,16,17,28,2,34,,,,,,,,
amt_gaming_vqa_dataset/BwTBDIsfemM_Rust_31-44,35,35,0,9,12,29,42,18,14,4,0,26,18,22,8,0,7,3,22,55,14,31,37,17,7,28,40,12,43,44,33,13,37,16,10,0,9,8,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_1500k_av1,35,35,0,55,59,88,70,83,59,81,63,71,69,72,64,95,72,45,93,97,82,69,49,87,47,83,70,100,50,90,79,73,43,82,78,67,62,55,,,,,,,,
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15_480p_1000k_h264_nvenc,35,35,0,50,21,21,40,32,12,17,0,9,25,20,5,1,30,43,55,88,28,30,40,30,12,59,41,29,63,45,39,31,23,11,24,35,63,19,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_5000k_av1,35,35,0,86,68,81,78,75,87,67,69,71,80,79,69,93,60,50,96,97,86,59,62,83,35,88,83,100,73,74,76,84,71,71,82,91,82,79,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_500k_av1,35,35,0,64,45,57,50,81,36,24,14,41,24,36,8,41,27,32,41,97,51,28,29,83,37,54,42,29,63,62,69,47,74,21,32,45,38,42,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_10000k_h264_nvenc,35,33,2,55,47,51,50,77,69,70,41,53,63,74,unset,81,59,68,78,97,69,69,96,93,61,82,75,95,46,100,75,68,unset,74,81,89,78,91,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_2300k_h264_nvenc,35,35,0,17,7,18,42,47,29,16,27,32,13,28,8,27,7,15,0,77,46,32,0,40,9,28,39,3,27,0,31,31,42,11,17,0,14,19,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_5300k_h264_nvenc,35,35,0,87,54,55,72,78,59,79,51,72,55,66,64,78,58,64,75,97,69,54,72,87,54,71,67,94,36,54,81,55,70,60,68,71,92,60,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_2000k_hevc_nvenc,35,33,2,79,47,28,54,82,44,63,50,66,37,22,81,77,50,80,41,78,63,49,73,unset,54,55,50,89,84,91,78,87,72,unset,41,72,50,68,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_6000k_hevc_nvenc,35,33,2,87,54,83,68,77,53,70,84,70,76,83,67,87,72,83,83,79,72,51,70,unset,61,92,80,100,73,90,76,83,69,unset,78,89,89,90,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_800k_hevc_nvenc,35,33,2,17,65,71,62,53,44,8,1,42,23,32,43,34,27,31,30,82,61,25,44,unset,38,44,43,1,19,46,57,43,72,unset,20,29,39,30,,,,,,,,
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15,35,35,0,50,34,51,51,38,10,13,6,13,35,23,27,12,29,50,51,90,36,35,50,33,25,19,31,19,74,94,31,37,40,16,31,68,2,19,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55,35,35,0,87,60,70,88,49,41,76,33,30,81,72,63,37,58,92,79,84,39,63,80,57,26,55,36,52,33,86,79,87,46,60,27,59,33,36,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_600k_hevc_nvenc,35,35,0,68,54,51,84,48,43,71,100,65,73,66,69,50,60,45,69,97,52,16,69,72,61,76,50,78,50,71,54,81,57,58,29,100,38,33,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_3500k_hevc_nvenc,35,34,1,87,55,88,89,48,59,83,69,61,76,66,73,75,51,68,78,97,57,31,69,72,77,77,42,78,55,73,71,68,60,unset,71,89,59,48,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1500k_hevc_nvenc,35,35,0,79,45,69,92,58,72,81,41,59,66,74,67,50,51,75,88,97,46,18,94,79,69,69,55,59,45,91,76,87,52,60,61,92,46,43,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_600k_hevc_nvenc,35,35,0,7,29,70,32,56,59,0,0,41,7,26,14,2,1,22,33,86,45,30,0,21,43,22,38,9,38,0,38,39,60,13,13,0,57,17,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_3000k_av1,35,35,0,87,40,35,72,44,35,69,39,44,62,39,70,46,51,93,52,85,44,46,87,87,28,79,48,74,24,89,48,50,70,68,41,90,57,39,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_500k_av1,35,35,0,55,52,51,71,39,35,64,28,19,36,37,56,66,70,83,77,84,48,41,72,73,30,76,41,47,64,100,52,50,66,54,32,67,55,33,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1000k_h264_nvenc,35,35,0,50,41,43,74,40,45,54,32,37,25,33,57,70,72,49,74,72,44,41,91,54,27,90,44,58,76,100,71,59,73,52,61,60,45,36,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_2500k_h264_nvenc,35,35,0,59,44,57,78,49,28,65,33,57,45,20,52,36,71,69,72,78,47,36,71,50,25,80,55,64,26,96,67,64,69,29,33,68,41,36,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_5000k_h264_nvenc,35,35,0,87,44,37,74,48,22,56,47,41,30,36,57,45,72,79,80,74,48,44,100,73,36,70,58,66,55,86,59,71,67,54,40,94,50,44,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1500k_hevc_nvenc,35,34,1,91,45,39,83,39,27,44,35,52,73,38,64,50,59,87,50,78,44,40,100,72,28,71,45,74,66,68,56,31,64,unset,46,96,73,42,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_3500k_hevc_nvenc,35,35,0,69,37,70,71,30,37,45,50,56,56,36,68,45,50,74,66,73,47,30,68,51,44,71,71,60,50,94,56,64,58,59,42,85,93,55,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_600k_hevc_nvenc,35,35,0,78,47,81,74,37,26,56,55,47,64,33,63,43,59,73,81,72,38,40,70,52,22,71,54,70,63,92,50,64,46,25,50,96,40,38,,,,,,,,
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_1000k_av1,35,35,0,13,46,46,72,45,40,34,22,56,31,30,72,45,42,92,65,82,41,10,62,36,26,61,59,37,75,94,45,71,72,48,23,60,58,27,,,,,,,,
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_1000k_h264_nvenc,35,35,0,50,50,70,79,31,45,36,40,10,36,64,53,55,29,80,30,97,40,30,49,48,23,55,81,35,75,56,37,78,47,27,22,51,62,19,,,,,,,,
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_800k_hevc_nvenc,35,35,0,85,55,22,78,44,36,45,43,30,29,16,70,67,33,86,41,86,39,30,61,46,34,56,71,25,83,54,36,78,70,16,20,54,62,11,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07,35,35,0,51,50,29,80,39,47,84,41,69,65,71,69,60,50,74,74,97,54,27,100,72,60,83,40,72,50,68,74,93,62,60,62,65,61,50,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1300k_av1,35,35,0,45,49,28,72,46,50,89,100,71,68,72,68,31,50,72,72,97,55,17,100,77,65,71,64,60,35,71,81,60,41,67,41,97,80,29,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_3000k_av1,35,35,0,78,55,88,88,48,63,68,45,59,78,31,64,34,51,68,71,97,51,2,68,74,61,83,58,72,44,67,74,87,41,64,67,94,41,70,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_500k_av1,35,35,0,86,42,50,88,58,69,72,57,60,62,77,67,55,50,80,92,97,48,41,100,73,60,74,59,72,45,100,54,64,69,69,41,100,41,38,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1000k_h264_nvenc,35,35,0,86,57,32,76,35,54,64,71,55,81,76,70,43,60,74,100,97,38,31,80,92,33,83,36,52,50,92,37,50,33,38,58,100,31,27,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_2500k_h264_nvenc,35,35,0,79,50,60,84,55,65,68,75,63,62,73,67,69,51,71,73,97,48,23,90,94,66,60,50,78,54,70,69,78,47,61,61,95,52,59,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_5000k_h264_nvenc,35,35,0,87,59,65,72,58,60,83,26,68,71,74,63,80,50,86,91,97,52,45,70,71,74,63,44,59,20,85,56,70,55,60,72,69,39,64,,,,,,,,
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15_480p_1000k_av1,35,35,0,87,42,17,41,37,16,17,10,29,33,19,9,32,30,47,41,86,31,38,50,29,20,31,75,29,50,41,31,40,43,11,29,59,30,18,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1300k_av1,35,35,0,73,70,51,67,48,56,64,37,35,75,18,65,59,71,70,72,81,48,81,93,78,24,73,79,57,84,90,78,59,66,79,40,95,50,78,,,,,,,,
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15_480p_800k_hevc_nvenc,35,35,0,17,37,29,51,30,8,5,35,31,14,19,22,1,29,52,49,86,30,34,63,34,17,54,64,30,29,63,24,38,42,16,29,24,5,11,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_6000k_hevc_nvenc,35,35,0,96,55,72,77,54,38,56,39,69,72,63,71,63,50,85,60,74,56,43,59,74,28,51,85,87,64,62,68,92,60,66,64,67,94,41,,,,,,,,
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_1-53_360p_600k_hevc_nvenc,35,35,0,60,78,59,76,48,50,72,70,50,81,68,78,84,71,100,100,70,59,72,70,48,52,82,44,85,91,63,80,78,74,30,50,95,67,93,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04,35,33,2,100,77,31,71,56,30,36,47,52,63,45,58,41,51,70,65,97,55,43,unset,74,27,54,64,63,74,75,81,92,unset,69,33,67,69,62,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_1500k_av1,35,35,0,87,80,88,59,53,45,71,41,58,73,12,56,41,51,65,65,83,43,45,77,78,38,60,71,53,82,64,69,87,68,16,21,64,52,41,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_5000k_av1,35,33,2,87,88,88,80,56,49,42,38,67,85,56,unset,39,51,73,77,78,48,50,85,83,34,65,70,58,18,59,71,71,71,unset,50,94,64,57,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_500k_av1,35,35,0,59,22,41,42,48,31,5,36,23,7,10,19,24,7,0,0,97,33,26,19,36,19,22,40,0,11,31,27,31,23,12,27,14,25,12,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_10000k_h264_nvenc,35,35,0,68,86,80,71,53,59,38,39,59,37,44,77,87,50,87,54,80,49,55,94,83,36,73,74,72,66,91,53,87,65,47,40,70,49,63,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_2300k_h264_nvenc,35,35,0,78,41,70,50,49,35,18,8,40,27,14,17,36,29,39,20,68,41,46,29,33,25,32,48,1,36,43,30,22,39,10,22,35,38,14,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_5300k_h264_nvenc,35,34,1,87,50,88,90,47,48,74,39,59,unset,37,77,60,49,87,69,83,43,53,83,90,23,59,60,70,26,68,69,75,69,30,42,91,72,33,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_2000k_hevc_nvenc,35,35,0,87,83,45,72,53,41,31,40,59,66,34,42,33,49,35,50,78,37,44,79,64,25,59,58,56,25,77,30,67,69,10,29,25,50,35,,,,,,,,
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_800k_hevc_nvenc,35,35,0,55,9,49,67,48,37,12,1,22,16,19,84,0,9,9,33,77,32,24,33,47,22,16,40,0,25,43,21,36,39,9,19,4,4,8,,,,,,,,
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_1-53_360p_800k_av1,35,35,0,88,77,86,78,49,59,80,100,87,64,63,59,74,72,100,100,76,59,71,56,60,53,79,67,79,88,95,69,89,69,58,49,93,84,90,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00,35,35,0,64,54,22,34,58,59,77,43,69,68,75,61,82,50,72,71,81,69,87,56,79,50,73,84,72,83,74,75,50,37,75,78,68,94,32,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_1300k_av1,35,35,0,59,66,90,30,58,60,82,51,63,82,67,58,50,41,45,51,75,55,69,50,91,33,54,74,73,54,65,72,83,38,80,63,69,97,25,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_3000k_av1,35,35,0,84,56,87,45,56,50,83,45,59,74,76,64,70,50,46,67,66,72,68,58,71,24,57,85,75,75,61,74,87,44,57,75,91,83,43,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_500k_av1,35,35,0,54,41,75,48,57,39,16,39,49,19,35,9,41,6,37,71,85,43,39,51,41,17,50,73,18,50,6,51,41,62,52,73,32,37,16,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_1000k_h264_nvenc,35,35,0,36,17,69,31,56,22,0,0,9,11,14,6,4,0,8,0,81,32,7,0,15,24,23,26,2,17,0,25,22,67,10,11,0,4,6,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_2500k_h264_nvenc,35,35,0,84,43,87,41,62,59,69,41,56,39,55,65,40,28,32,65,89,52,50,60,51,35,55,78,56,18,66,69,68,55,47,68,60,85,11,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_5000k_h264_nvenc,35,35,0,88,46,67,51,56,59,76,44,71,73,63,68,78,50,46,76,86,52,68,58,50,35,67,82,77,75,84,75,72,45,59,82,52,74,13,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_1500k_hevc_nvenc,35,35,0,78,46,88,12,76,50,16,41,64,43,38,61,50,51,61,52,71,47,49,62,73,34,64,73,54,50,94,68,82,21,57,77,49,94,12,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14,35,35,0,73,87,88,71,66,59,71,74,92,64,56,71,74,51,84,92,76,54,87,69,71,56,62,82,89,50,69,68,92,69,67,37,70,93,76,,,,,,,,
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_1-53_360p_800k_h264_nvenc,35,35,0,98,87,78,91,52,59,80,46,79,79,78,79,92,71,86,89,86,54,65,78,52,51,85,39,79,81,68,53,83,71,55,78,96,67,78,,,,,,,,
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_3500k_hevc_nvenc,35,35,0,50,51,91,36,56,77,64,40,70,68,76,72,45,41,66,62,77,54,68,49,80,51,60,68,75,55,77,82,78,68,60,75,50,94,16,,,,,,,,
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_800k_hevc_nvenc,35,35,0,51,35,38,44,38,40,0,0,41,0,0,8,31,28,35,0,72,28,12,5,31,10,16,59,3,0,13,24,37,45,10,13,11,13,14,,,,,,,,
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-28,35,34,1,73,35,45,43,48,22,20,19,13,23,28,19,29,unset,36,0,73,31,3,24,50,29,66,36,57,34,65,69,69,21,18,26,4,20,13,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_5000k_av1,35,34,1,99,90,86,71,53,70,81,52,78,72,73,76,74,unset,93,88,81,68,84,100,94,48,71,83,79,91,93,55,91,57,38,59,95,98,58,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_500k_av1,35,35,0,59,41,70,78,57,60,25,41,37,24,18,21,36,29,45,28,71,35,50,70,70,27,50,62,36,17,76,20,36,46,11,19,40,41,31,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_10000k_h264_nvenc,35,34,1,88,81,86,69,74,55,70,59,85,78,63,unset,84,59,80,52,67,51,77,92,88,44,82,71,74,83,58,69,72,62,11,79,93,93,79,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2300k_h264_nvenc,35,35,0,13,38,69,77,57,56,17,38,52,54,23,41,23,30,72,41,86,31,58,65,50,3,63,48,12,45,63,32,37,61,26,26,61,49,40,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_5300k_h264_nvenc,35,34,1,73,83,84,70,58,45,62,35,79,64,65,70,69,unset,69,100,89,54,92,63,92,35,73,78,71,63,70,54,78,69,51,35,71,96,62,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2000k_hevc_nvenc,35,35,0,88,91,69,71,66,65,63,61,76,85,38,49,66,51,85,100,79,53,44,49,91,46,54,67,81,20,66,79,64,69,72,78,71,52,70,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_6000k_hevc_nvenc,35,35,0,92,86,71,81,75,59,81,61,82,77,66,71,65,51,74,57,90,53,83,69,91,46,66,61,67,83,96,73,92,49,78,70,72,91,51,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_800k_hevc_nvenc,35,35,0,50,13,47,72,56,47,14,0,57,14,19,16,28,28,34,0,75,47,78,6,77,9,60,41,4,18,50,32,41,38,13,11,55,9,11,,,,,,,,
amt_gaming_vqa_dataset/BwTBDIsfemM_Rust_12-20,35,35,0,13,16,50,29,9,7,0,0,9,0,17,8,0,8,0,4,80,9,10,0,19,3,19,22,0,5,26,19,12,25,9,10,0,1,8,,,,,,,,
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_1500k_av1,35,35,0,86,79,72,71,57,45,44,50,82,78,80,64,46,60,60,73,77,46,59,69,74,43,55,60,78,64,94,48,65,37,53,72,63,96,57,,,,,,,,
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-28_480p_1000k_av1,35,35,0,45,50,42,32,39,38,31,0,48,7,30,30,26,27,36,44,81,37,13,50,51,54,60,34,32,26,69,55,47,29,16,21,23,30,29,,,,,,,,
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-28_480p_800k_hevc_nvenc,35,35,0,86,10,59,53,38,40,15,33,41,21,12,30,27,28,51,46,79,36,22,0,50,42,33,38,26,50,41,45,59,23,18,28,49,29,29,,,,,,,,
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_1000k_av1,35,35,0,87,41,87,60,57,61,70,40,66,72,74,65,87,72,76,52,97,48,59,94,91,46,72,87,65,79,66,75,77,76,60,67,70,88,72,,,,,,,,
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_800k_hevc_nvenc,35,35,0,87,56,86,70,56,45,65,51,65,63,24,43,45,72,85,60,78,46,86,80,61,33,75,71,29,85,100,69,55,38,31,55,68,53,68,,,,,,,,
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_1000k_h264_nvenc,35,35,0,54,52,69,69,46,74,66,52,71,25,23,44,46,50,100,60,97,45,64,99,51,20,71,69,16,83,83,78,64,69,19,40,93,65,63,,,,,,,,
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05,35,35,0,50,13,31,52,26,41,0,0,40,0,0,7,35,27,29,7,76,25,18,50,44,26,3,53,29,0,37,29,18,59,9,11,4,27,9,,,,,,,,
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_1000k_av1,35,35,0,79,53,50,50,37,31,0,0,25,0,0,8,11,30,28,0,81,25,14,36,41,16,2,47,4,0,29,16,27,64,12,12,2,19,8,,,,,,,,
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_1000k_h264_nvenc,35,35,0,45,27,28,41,27,41,0,0,40,0,0,0,12,28,27,0,71,18,13,25,41,19,7,32,8,0,0,27,27,55,11,9,0,32,8,,,,,,,,
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-28_480p_1000k_h264_nvenc,35,35,0,87,18,70,60,38,17,17,10,41,26,25,18,9,28,0,31,74,35,37,15,39,15,29,50,18,20,47,37,41,42,13,27,30,35,11,,,,,,,,
