original_name,original_path,distorted_count,distorted_paths,has_original
Rg-0RGDeYT0_Terraria_1-30-55,amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55.mp4,9,amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_800k_hevc_nvenc.mp4,True
rGGoOgwzFKk_Cyberpunk2077_1-21,amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21.mp4,9,amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_500k_av1.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/rGGoOgwzFKk_Cyberpunk2077_1-21_720p_600k_hevc_nvenc.mp4,True
rlOh43dqT2s_WarRobots_0-46,amt_gaming_vqa_dataset/rlOh43dqT2s_WarRobots_0-46.mp4,3,amt_gaming_vqa_dataset/rlOh43dqT2s_WarRobots_0-46_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/rlOh43dqT2s_WarRobots_0-46_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/rlOh43dqT2s_WarRobots_0-46_480p_800k_hevc_nvenc.mp4,True
rSx-85HOmJ0_WarRobots_2-39,amt_gaming_vqa_dataset/rSx-85HOmJ0_WarRobots_2-39.mp4,0,,True
S9gDkSOCXVw_TheWitcher3_30-51,amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51.mp4,9,amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_500k_av1.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/S9gDkSOCXVw_TheWitcher3_30-51_720p_600k_hevc_nvenc.mp4,True
Sat7jyNwnx0_WarRobots_0-08,amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08.mp4,9,amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_500k_av1.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/Sat7jyNwnx0_WarRobots_0-08_720p_600k_hevc_nvenc.mp4,True
_seGSJWMHSk_EuroTruckSimulator2_11-52,amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_11-52.mp4,3,amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_11-52_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_11-52_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_11-52_480p_800k_hevc_nvenc.mp4,True
_seGSJWMHSk_EuroTruckSimulator2_2-13,amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_2-13.mp4,3,amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_2-13_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_2-13_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_2-13_480p_800k_hevc_nvenc.mp4,True
_seGSJWMHSk_EuroTruckSimulator2_5-14,amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14.mp4,3,amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14_480p_800k_hevc_nvenc.mp4,True
sfRXREOaNBE_WorldofTanks_0-41,amt_gaming_vqa_dataset/sfRXREOaNBE_WorldofTanks_0-41.mp4,0,,True
sfRXREOaNBE_WorldofTanks_1-11,amt_gaming_vqa_dataset/sfRXREOaNBE_WorldofTanks_1-11.mp4,0,,True
sfRXREOaNBE_WorldofTanks_4-02,amt_gaming_vqa_dataset/sfRXREOaNBE_WorldofTanks_4-02.mp4,0,,True
SKOeKcz32xM_MarioKartTour_9-13,amt_gaming_vqa_dataset/SKOeKcz32xM_MarioKartTour_9-13.mp4,0,,True
sq0GCRT4zLQ_TheWitcher3_3-06,amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06.mp4,9,amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_500k_av1.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/sq0GCRT4zLQ_TheWitcher3_3-06_720p_600k_hevc_nvenc.mp4,True
S-r23tTygqY_EuroTruckSimulator2_14-36,amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36.mp4,9,amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_500k_av1.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_600k_hevc_nvenc.mp4,True
src4ZsbyOF8_CitiesSkylines_11-24,amt_gaming_vqa_dataset/src4ZsbyOF8_CitiesSkylines_11-24.mp4,0,,True
src4ZsbyOF8_CitiesSkylines_17-51,amt_gaming_vqa_dataset/src4ZsbyOF8_CitiesSkylines_17-51.mp4,0,,True
SYIjUBZ25mg_HalfLife2_3-28,amt_gaming_vqa_dataset/SYIjUBZ25mg_HalfLife2_3-28.mp4,0,,True
t18jJAKEmlg_StarCraft_23-26,amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26.mp4,9,amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_500k_av1.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/t18jJAKEmlg_StarCraft_23-26_720p_600k_hevc_nvenc.mp4,True
t5lUJh96CmY_Cyberpunk2077_23-06,amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06.mp4,9,amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/t5lUJh96CmY_Cyberpunk2077_23-06_1080p_800k_hevc_nvenc.mp4,True
TjRdqw2IOH0_WarRobots_12-27,amt_gaming_vqa_dataset/TjRdqw2IOH0_WarRobots_12-27.mp4,0,,True
TjRdqw2IOH0_WarRobots_6-20,amt_gaming_vqa_dataset/TjRdqw2IOH0_WarRobots_6-20.mp4,0,,True
tlbm95TGEYw_CitiesSkylines_9-49,amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49.mp4,9,amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_800k_hevc_nvenc.mp4,True
TQCbclN8d0k_StardewValley_3-07,amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07.mp4,9,amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_500k_av1.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_600k_hevc_nvenc.mp4,True
tWyYHwQEZMU_Minecraft_8-27,amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27.mp4,9,amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/tWyYHwQEZMU_Minecraft_8-27_1080p_800k_hevc_nvenc.mp4,True
tyAqDUG_75Q_Myst_1-30,amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_1-30.mp4,3,amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_1-30_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_1-30_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_1-30_480p_800k_hevc_nvenc.mp4,True
tyAqDUG_75Q_Myst_2-20,amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_2-20.mp4,3,amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_2-20_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_2-20_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/tyAqDUG_75Q_Myst_2-20_480p_800k_hevc_nvenc.mp4,True
ucNHzV2XrCE_FallGuys_1-55,amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55.mp4,9,amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_500k_av1.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_600k_hevc_nvenc.mp4,True
u_ctFy_mVr0_GuildWars_16-15,amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15.mp4,9,amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_800k_hevc_nvenc.mp4,True
uk8v5bD0x5M_CallofDutyMobile_0-26,amt_gaming_vqa_dataset/uk8v5bD0x5M_CallofDutyMobile_0-26.mp4,3,amt_gaming_vqa_dataset/uk8v5bD0x5M_CallofDutyMobile_0-26_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/uk8v5bD0x5M_CallofDutyMobile_0-26_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/uk8v5bD0x5M_CallofDutyMobile_0-26_480p_800k_hevc_nvenc.mp4,True
UQYLG-zcxV0_Rust_0-25,amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25.mp4,9,amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_800k_hevc_nvenc.mp4,True
urp4-MUYmSw_IceAgeVillage_4-51,amt_gaming_vqa_dataset/urp4-MUYmSw_IceAgeVillage_4-51.mp4,0,,True
uS1-YhWN7f4_IceAgeVillage_4-44,amt_gaming_vqa_dataset/uS1-YhWN7f4_IceAgeVillage_4-44.mp4,0,,True
uZ5ql6qCs7c_WorldofTanks_0-04,amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04.mp4,9,amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_500k_av1.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04_720p_600k_hevc_nvenc.mp4,True
v86eGfgYN4g_WarRobots_2-05,amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05.mp4,9,amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/v86eGfgYN4g_WarRobots_2-05_1080p_800k_hevc_nvenc.mp4,True
vDfiI5gXNSY_Rust_1-35-47,amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47.mp4,9,amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_500k_av1.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/vDfiI5gXNSY_Rust_1-35-47_720p_600k_hevc_nvenc.mp4,True
VdxZYjnx6Xw_StardewValley_19-37,amt_gaming_vqa_dataset/VdxZYjnx6Xw_StardewValley_19-37.mp4,0,,True
VdxZYjnx6Xw_StardewValley_25-58,amt_gaming_vqa_dataset/VdxZYjnx6Xw_StardewValley_25-58.mp4,0,,True
vFgHHcjlsa4_HalfLife2_22-39,amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39.mp4,9,amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_800k_hevc_nvenc.mp4,True
vgasCfia1LA_RollerCoasterTycoon3_1-12-12,amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12.mp4,9,amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_800k_hevc_nvenc.mp4,True
vlDA2vlXAz4_GuildWars_6-08,amt_gaming_vqa_dataset/vlDA2vlXAz4_GuildWars_6-08.mp4,0,,True
vNGNQoNZ1vQ_HalfLife2_4-26,amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26.mp4,3,amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_800k_hevc_nvenc.mp4,True
