video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_25000k_h264nvenc,32,31,1,43,73,73,69,66,55,98,87,66,92,47,86,87,85,unset,53,81,73,95,50,74,70,83,79,92,98,68,94,61,83,85,73,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_2000k_hevcnvenc,32,32,0,72,54,32,52,69,56,55,30,74,84,50,71,80,57,55,52,7,70,59,58,34,72,82,74,36,38,59,40,20,40,68,85,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_5000k_av1,32,32,0,66,63,88,70,80,48,94,87,73,98,63,70,87,91,78,73,69,71,66,56,35,89,85,72,64,90,85,77,52,87,70,72,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_500k_av1,32,32,0,15,41,59,29,58,76,22,13,64,56,58,59,50,62,4,28,24,7,27,54,24,8,64,75,36,26,68,24,25,23,16,68,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_10000k_av1,32,31,1,70,63,71,72,89,74,93,71,58,93,43,88,87,63,87,72,83,unset,71,54,60,87,83,65,92,61,60,81,62,74,69,74,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_1000k_av1,32,32,0,58,44,50,69,72,61,68,50,74,59,61,87,68,86,83,49,47,50,37,53,36,29,67,73,74,34,65,39,46,43,69,76,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_5000k_av1,32,31,1,47,79,69,66,51,63,94,62,87,94,55,52,88,82,97,71,56,72,61,56,38,unset,91,73,97,73,76,72,53,68,70,73,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_480p_1000k_av1,32,32,0,89,40,56,50,67,53,69,17,70,45,43,50,76,87,59,73,24,29,43,57,24,49,71,77,26,36,61,55,5,25,42,41,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1300k_av1,32,31,1,45,46,59,50,48,70,64,87,70,72,64,87,87,58,unset,72,45,50,36,54,22,49,77,89,50,34,68,56,33,30,46,59,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_3000k_av1,32,32,0,36,54,71,54,83,58,93,70,79,93,68,89,88,91,71,72,77,72,50,54,29,93,92,78,55,61,69,76,52,50,70,89,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_500k_av1,32,32,0,42,39,40,29,54,59,27,38,75,16,59,57,70,84,9,47,8,41,29,40,15,21,53,66,8,22,65,40,26,22,28,64,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_10000k_h264nvenc,32,31,1,67,37,74,70,50,55,98,50,79,88,46,88,88,60,50,73,68,unset,73,55,34,87,84,76,50,82,90,77,37,78,71,71,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_2300k_h264nvenc,32,32,0,77,53,54,57,79,72,59,9,46,20,59,87,69,65,31,50,31,27,9,54,15,40,76,68,31,26,63,33,24,58,36,75,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_5300k_h264nvenc,32,32,0,88,56,59,71,81,59,87,29,70,91,54,90,87,79,64,71,35,50,56,56,37,82,87,62,87,55,60,54,27,44,68,51,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_25000k_h264nvenc,32,30,2,42,57,100,71,61,49,88,83,68,57,46,85,88,80,unset,71,72,unset,71,57,60,86,75,77,59,80,52,91,44,71,75,62,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_5000k_h264nvenc,32,32,0,51,43,60,50,38,67,84,19,86,47,58,88,69,88,22,72,39,50,29,56,22,67,26,62,55,30,62,23,15,57,64,70,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_8500k_h264nvenc,32,32,0,46,44,82,49,87,52,94,69,64,59,56,71,87,88,41,72,61,50,56,62,29,72,80,75,78,53,66,41,27,68,74,78,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_480p_1000k_h264nvenc,32,32,0,39,37,21,30,90,59,50,9,80,44,46,88,68,86,22,33,37,29,29,49,8,10,30,72,22,40,62,64,18,22,32,26,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1000k_h264nvenc,32,32,0,43,35,14,29,36,61,28,9,78,8,62,70,49,90,9,28,21,29,7,50,12,10,60,59,8,26,69,29,23,35,39,30,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_2500k_h264nvenc,32,32,0,91,57,59,56,82,55,59,50,59,66,62,87,81,90,29,56,67,50,40,54,29,52,80,55,37,59,64,32,23,48,60,76,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_5000k_h264nvenc,32,32,0,55,42,83,72,77,61,88,29,73,73,61,86,89,72,36,72,46,71,48,55,21,83,73,72,78,50,55,73,36,60,41,69,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_5300k_h264nvenc,32,32,0,55,66,87,71,90,58,79,71,75,70,58,90,76,57,31,27,100,72,82,57,47,78,91,76,36,81,65,96,60,97,65,88,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_5000k_h264nvenc,32,31,1,48,67,34,50,67,80,79,9,70,30,66,87,68,53,3,51,37,unset,6,53,19,11,16,63,22,32,60,37,12,63,41,69,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_1500k_hevcnvenc,32,32,0,55,42,30,0,47,49,50,13,85,27,60,59,52,58,22,74,33,28,3,57,35,15,37,68,31,36,63,30,28,50,24,42,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_480p_1000k_av1,32,32,0,63,26,19,29,74,44,56,11,74,25,61,88,68,60,29,29,19,7,17,57,27,8,39,54,22,22,64,4,21,16,38,68,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_3000k_av1,32,32,0,61,55,69,48,58,72,93,50,85,82,50,51,78,81,41,73,27,49,40,59,41,67,86,73,50,35,64,46,33,35,32,68,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_500k_av1,32,32,0,59,27,13,29,55,56,22,11,77,24,41,39,49,73,8,19,0,7,23,58,29,11,16,55,4,31,59,3,20,36,11,25,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_10000k_h264nvenc,32,32,0,28,58,100,51,38,54,92,66,82,73,53,50,87,87,68,68,40,50,77,60,55,69,85,80,78,57,56,54,38,97,65,50,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_2300k_h264nvenc,32,32,0,56,29,10,29,74,76,36,9,70,6,57,51,49,68,3,27,19,9,12,54,26,9,17,62,13,16,54,3,10,12,0,36,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_5300k_h264nvenc,32,32,0,68,57,79,50,44,60,68,50,74,60,39,88,69,82,50,73,37,50,38,68,40,62,75,74,39,43,71,21,28,78,71,96,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_25000k_h264nvenc,32,30,2,49,79,100,52,87,46,99,50,83,91,51,86,87,83,unset,52,80,71,76,51,56,73,81,unset,87,65,55,76,45,95,72,79,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_5000k_h264nvenc,32,32,0,44,44,37,0,72,61,63,9,73,11,70,50,50,58,3,28,2,30,22,57,5,14,25,43,8,13,61,16,8,30,11,52,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_8500k_h264nvenc,32,32,0,50,64,46,70,53,66,78,10,75,33,64,87,68,83,29,19,24,31,9,51,44,14,53,65,18,26,71,21,39,47,44,71,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_480p_1000k_h264nvenc,32,31,1,64,18,4,0,51,99,25,9,54,9,66,29,49,85,3,7,19,9,16,54,29,unset,24,32,13,14,67,23,23,37,0,40,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_1000k_h264nvenc,32,32,0,55,11,0,30,49,63,12,9,88,1,57,26,35,78,8,32,4,0,7,54,14,7,23,31,4,28,54,0,16,13,0,27,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_2500k_h264nvenc,32,32,0,57,46,21,29,77,69,50,13,53,33,58,78,49,58,13,49,31,30,27,42,24,10,62,61,36,31,64,35,14,41,41,76,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_5000k_h264nvenc,32,32,0,53,45,56,53,74,67,87,50,78,30,64,91,69,83,32,53,34,42,34,55,37,56,56,63,59,59,59,42,34,78,67,94,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_2000k_hevcnvenc,32,32,0,45,41,36,51,74,54,78,50,76,43,59,80,75,52,59,73,30,29,42,52,34,13,56,61,55,21,59,29,21,55,41,78,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_6000k_hevcnvenc,32,32,0,75,58,64,50,42,57,92,60,79,79,46,50,87,53,50,71,54,50,67,56,51,78,76,65,91,50,63,56,29,78,70,68,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_800k_hevcnvenc,32,32,0,55,35,11,27,90,69,55,10,71,2,60,26,46,61,4,7,1,8,24,57,8,12,12,28,22,21,62,25,11,18,4,30,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_10000k_hevcnvenc,32,32,0,51,81,43,50,81,54,93,78,80,92,59,60,87,59,59,52,62,59,80,59,51,69,76,73,77,70,59,65,52,85,91,70,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_1500k_hevcnvenc,32,30,2,87,45,93,49,72,64,65,35,68,44,45,49,87,81,unset,51,39,50,46,58,50,unset,72,73,50,45,59,68,26,59,38,65,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_6000k_hevcnvenc,32,32,0,42,57,58,70,78,56,87,90,83,65,48,88,87,55,59,73,31,49,52,54,52,85,77,66,69,45,62,38,36,65,50,79,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_480p_800k_hevcnvenc,32,32,0,72,21,0,27,80,55,18,10,76,20,50,23,44,56,13,49,0,0,8,63,23,10,20,54,13,36,67,0,20,12,0,59,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_1300k_av1,32,31,1,47,42,30,30,51,49,37,10,67,36,51,70,60,78,12,26,18,0,9,53,34,unset,46,59,22,26,54,28,24,28,41,90,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_5000k_av1,32,32,0,88,48,40,29,46,79,99,82,77,84,38,22,86,82,96,48,60,50,86,57,60,84,79,73,96,39,52,37,29,54,55,87,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_8500k_h264nvenc,32,32,0,63,87,69,52,60,49,93,49,82,60,48,92,82,65,22,51,86,72,71,56,40,94,73,81,37,60,60,83,33,86,67,76,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_1000k_av1,32,31,1,43,55,51,30,80,unset,59,49,78,42,63,66,67,83,92,51,35,45,27,56,45,29,55,75,92,21,56,30,29,30,43,71,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_1000k_h264nvenc,32,31,1,57,34,10,30,46,67,63,12,67,35,43,85,49,79,22,55,36,27,30,60,16,unset,53,67,13,31,55,34,29,20,38,60,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1000k_h264nvenc,32,32,0,65,19,21,29,74,69,30,9,67,5,43,50,49,84,3,16,32,7,33,57,15,13,19,53,17,32,71,37,16,25,25,39,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_2500k_h264nvenc,32,32,0,93,44,73,57,69,54,78,29,79,44,57,94,85,86,68,70,76,72,76,57,34,78,72,67,41,78,69,72,53,69,71,73,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_5000k_h264nvenc,32,32,0,58,60,100,72,61,47,73,71,84,89,50,91,69,71,50,75,93,71,74,42,64,60,63,74,64,86,65,99,61,94,82,88,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_2000k_hevcnvenc,32,32,0,68,56,59,69,76,59,79,50,74,88,51,86,89,58,71,71,67,71,62,60,46,63,66,76,59,59,61,100,53,99,56,89,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_6000k_hevcnvenc,32,32,0,79,79,76,72,64,64,87,78,87,100,46,69,82,58,41,73,96,71,62,67,57,77,81,72,73,82,63,100,55,87,41,88,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_800k_hevcnvenc,32,32,0,39,43,24,61,48,57,22,10,87,7,65,69,60,57,3,51,61,58,37,59,9,15,27,75,8,42,62,31,35,54,28,56,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_10000k_hevcnvenc,32,31,1,17,52,100,72,94,91,93,81,85,92,55,93,87,76,59,73,73,73,97,61,62,94,66,74,69,unset,61,100,63,96,69,95,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_1500k_hevcnvenc,32,32,0,67,59,64,55,78,18,50,28,60,32,67,88,62,54,29,50,38,73,41,63,26,12,58,72,31,55,62,73,46,63,36,73,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_6000k_hevcnvenc,32,32,0,47,87,59,71,71,68,87,87,83,69,53,88,87,63,50,73,96,71,64,54,76,100,87,72,74,92,63,100,62,72,54,88,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_800k_hevcnvenc,32,32,0,74,29,12,39,74,52,22,49,80,52,64,78,69,59,31,26,45,29,19,56,17,10,56,71,22,39,56,33,35,36,29,51,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1500k_hevcnvenc,32,32,0,12,26,50,50,83,48,50,39,67,13,60,79,85,78,40,50,76,51,67,59,33,55,61,65,39,71,62,89,24,68,71,69,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_3500k_hevcnvenc,32,31,1,65,52,77,70,59,59,86,71,81,94,57,90,86,60,40,76,92,unset,79,58,41,79,82,79,64,86,80,97,43,78,60,87,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_600k_hevcnvenc,32,32,0,56,34,41,48,47,50,22,9,75,25,57,90,50,49,4,18,41,8,17,57,16,12,42,65,18,35,67,42,8,39,45,74,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2,32,30,2,63,75,77,60,54,53,93,86,75,100,65,9,87,79,87,73,97,72,96,56,53,unset,81,unset,96,91,47,87,55,95,82,41,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_1500k_av1,32,32,0,62,40,37,27,84,54,64,37,69,59,52,71,66,75,9,27,39,29,20,44,39,16,17,64,27,40,58,32,27,64,41,60,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_5000k_av1,32,32,0,72,61,55,68,76,67,92,77,52,80,59,79,87,85,71,69,54,72,67,57,43,89,84,67,64,59,63,51,34,90,69,93,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_1080p_500k_av1,32,32,0,45,22,22,8,85,50,27,8,58,16,43,50,68,85,3,28,13,28,9,57,26,11,9,42,8,20,70,15,17,14,34,38,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_2160p_10000k_av1,32,31,1,70,62,63,52,50,59,93,89,81,92,55,88,90,87,97,71,80,unset,55,55,55,71,84,66,87,67,68,52,47,91,80,73,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_600k_hevcnvenc,32,32,0,18,18,0,49,37,43,17,10,76,2,55,51,50,71,4,0,22,29,22,57,6,9,9,53,13,36,59,3,10,13,0,33,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_5000k_av1,31,31,0,74,46,76,74,48,59,82,94,86,60,59,98,76,72,55,65,86,75,81,69,71,78,69,92,66,69,36,96,86,70,88,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2,31,31,0,76,56,74,80,97,46,56,93,97,67,83,98,91,72,96,100,78,71,64,83,82,82,96,83,70,80,62,95,66,97,79,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_1500k_hevcnvenc,31,31,0,64,56,77,74,33,63,18,68,35,0,62,100,12,48,22,68,21,51,60,13,57,34,45,53,41,84,20,51,92,25,64,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_5000k_av1,31,31,0,34,56,70,35,85,69,62,93,72,78,70,100,62,71,87,90,83,73,65,77,79,78,83,60,66,86,39,70,84,36,63,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_1000k_av1,31,31,0,33,67,32,42,43,56,30,69,82,45,68,71,29,29,31,83,86,70,50,43,59,58,31,42,54,71,28,89,68,40,47,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_10000k_av1,31,31,0,10,59,75,70,84,93,63,86,89,76,28,99,66,59,92,90,71,71,37,93,65,40,87,84,77,83,34,19,62,64,55,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_500k_av1,31,31,0,17,56,8,10,19,53,29,38,34,41,41,61,18,28,8,40,79,79,45,11,29,14,31,62,23,29,26,20,53,8,18,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_5000k_av1,31,31,0,83,47,73,73,73,49,50,80,89,74,64,95,59,52,69,91,86,67,83,26,64,86,66,90,73,73,52,96,67,70,59,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_1500k_av1,31,31,0,64,59,59,68,50,47,20,36,64,62,71,89,63,43,31,69,77,71,79,18,59,38,59,64,31,84,27,92,69,40,40,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2,31,31,0,71,59,41,72,84,59,50,88,82,79,79,97,72,72,96,91,77,73,69,63,65,51,96,69,82,91,53,13,53,74,98,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_600k_hevcnvenc,31,30,1,10,54,19,17,10,50,11,27,67,0,78,8,5,28,13,39,16,67,30,11,32,22,8,unset,20,13,14,6,87,11,3,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_3500k_hevcnvenc,31,31,0,7,55,68,76,46,32,46,87,75,0,36,94,56,51,55,100,18,58,82,66,56,82,72,97,62,87,44,78,87,29,62,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_480p_800k_hevcnvenc,31,31,0,0,59,41,17,9,84,12,16,46,0,58,30,10,29,4,36,17,47,43,10,62,12,17,51,20,60,15,22,87,23,30,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_1500k_av1,31,30,1,23,66,64,57,60,54,49,78,55,60,66,82,40,60,41,55,82,77,71,unset,62,49,45,76,46,66,33,51,71,44,80,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_800k_hevcnvenc,31,31,0,0,60,20,16,7,58,37,63,59,0,42,50,16,8,8,40,18,61,55,9,59,29,13,86,20,57,30,37,75,16,4,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_6000k_hevcnvenc,31,30,1,72,56,71,79,86,43,60,87,71,0,66,98,69,71,36,74,20,71,unset,72,60,77,78,50,69,57,39,73,98,60,86,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_2000k_hevcnvenc,31,31,0,64,58,62,71,32,65,19,85,50,0,67,94,53,72,59,64,17,72,75,9,59,73,68,97,41,48,42,75,88,20,25,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_5000k_h264nvenc,31,31,0,69,51,80,68,76,58,51,84,92,54,75,95,58,71,50,62,85,68,93,56,46,45,83,64,67,79,33,96,91,65,83,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_2500k_h264nvenc,31,31,0,73,58,65,62,43,52,27,63,90,54,50,93,32,30,50,24,77,73,70,19,75,57,60,54,66,83,24,55,89,45,75,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_1000k_h264nvenc,31,31,0,0,55,17,5,11,60,8,23,38,44,67,8,0,28,4,0,76,71,32,9,59,12,31,56,6,44,9,10,76,0,30,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_480p_1000k_av1,31,31,0,55,59,41,19,30,64,18,68,69,56,57,78,18,9,31,56,24,77,71,17,50,31,36,28,45,70,18,53,59,34,36,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_1300k_av1,31,31,0,72,59,58,72,29,58,61,69,31,59,60,79,37,53,31,56,21,69,71,14,34,33,45,67,41,48,19,62,67,60,51,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_3000k_av1,31,31,0,67,51,71,61,63,55,38,85,64,55,36,98,51,71,46,88,70,72,79,76,78,67,59,56,66,81,34,41,67,65,68,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_500k_av1,31,31,0,8,60,18,8,14,52,8,22,62,22,41,67,8,7,22,28,79,78,38,10,33,4,18,60,16,76,29,37,57,5,22,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_3500k_hevcnvenc,31,30,1,84,50,72,73,42,60,73,81,25,3,77,46,51,71,40,90,86,50,95,73,71,54,64,unset,63,40,29,38,67,68,90,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_1500k_hevcnvenc,31,31,0,10,55,56,58,40,64,61,64,62,3,33,89,30,48,40,100,19,64,55,48,76,30,18,63,71,55,26,50,65,56,51,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_480p_800k_hevcnvenc,31,30,1,72,51,29,31,22,57,29,36,69,0,58,52,34,30,17,65,80,unset,67,10,61,17,27,8,32,53,16,47,59,30,12,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_800k_hevcnvenc,31,31,0,6,62,15,13,33,51,17,37,57,0,68,70,24,9,13,92,26,60,40,9,31,22,8,96,20,43,9,49,65,29,92,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_6000k_hevcnvenc,31,30,1,36,58,64,77,75,60,69,85,46,11,51,72,46,52,40,93,76,65,73,68,50,68,64,unset,79,82,43,59,60,65,72,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_2000k_hevcnvenc,31,31,0,27,54,64,57,52,55,48,55,70,47,43,58,30,50,35,49,21,59,72,89,79,44,39,61,32,92,38,72,54,66,84,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_5000k_h264nvenc,31,30,1,26,49,71,73,33,98,50,68,67,65,45,94,72,71,unset,78,76,85,85,52,71,41,54,64,67,28,28,76,58,67,63,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_2500k_h264nvenc,31,31,0,9,59,76,57,40,57,36,50,60,59,28,75,22,28,36,88,66,78,50,12,50,35,36,64,40,54,24,53,72,41,32,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_1000k_h264nvenc,31,31,0,6,52,17,10,14,54,16,17,40,29,81,9,16,8,4,0,86,76,36,10,51,13,3,71,3,31,15,7,59,24,86,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_480p_1000k_h264nvenc,31,31,0,5,56,27,17,13,62,9,36,62,61,43,50,0,28,3,21,80,65,45,11,31,10,18,74,17,43,24,12,53,17,4,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_8500k_h264nvenc,31,30,1,26,61,41,55,37,62,43,88,43,65,64,72,46,60,unset,93,69,70,46,61,70,50,64,86,79,44,27,72,67,44,59,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_25000k_h264nvenc,31,30,1,25,46,42,71,82,51,58,87,81,77,72,98,66,59,unset,74,25,75,79,83,59,47,69,70,76,59,60,97,95,60,59,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_5300k_h264nvenc,31,31,0,17,68,65,67,37,58,61,88,68,61,65,93,59,49,36,64,81,78,59,51,78,89,38,72,59,68,40,88,53,45,31,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_2300k_h264nvenc,31,31,0,7,74,41,41,13,55,19,50,71,52,71,32,36,46,13,39,81,77,54,25,23,32,31,59,44,51,19,51,82,31,30,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_1080p_10000k_h264nvenc,31,30,1,82,45,71,80,47,58,52,88,66,73,67,99,49,49,unset,91,79,84,88,93,70,33,78,86,65,74,26,60,78,63,67,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_480p_1000k_h264nvenc,31,31,0,0,55,16,20,12,60,30,20,32,22,35,7,12,41,4,0,80,71,48,10,49,69,28,65,28,52,14,11,79,0,11,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_500k_av1,31,31,0,8,59,9,0,30,54,27,37,37,33,76,29,0,28,13,2,74,71,32,12,48,13,22,67,34,9,16,22,84,28,12,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_6000k_hevcnvenc,31,31,0,38,56,72,80,93,25,63,87,69,4,70,95,75,72,59,84,16,40,70,59,78,94,65,33,74,73,39,93,83,64,91,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_2000k_hevcnvenc,31,31,0,79,55,74,63,62,74,27,79,47,5,54,94,47,70,45,74,70,73,84,66,72,62,36,92,46,40,19,59,85,31,78,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_5000k_h264nvenc,31,31,0,81,75,72,73,47,54,69,95,82,60,66,95,56,72,64,81,81,88,65,72,82,78,66,42,69,54,37,63,93,78,55,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_2500k_h264nvenc,31,31,0,68,57,78,57,33,63,7,50,65,54,88,85,63,29,31,71,16,70,65,44,62,74,37,56,27,44,19,59,77,40,37,,,,,,,,,,,,
