video_name,batch,video_index,mos,sos
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_1000k_h264nvenc,B,1788.0,24.14158840127052,3.931380696955818
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_1300k_av1,B,1789.0,46.083790124889326,3.190414847878501
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_1500k_hevcnvenc,B,1790.0,40.62658632194473,2.9293125005576703
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_2500k_h264nvenc,B,1791.0,45.5320409940536,3.2192552456995966
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_3000k_av1,B,1792.0,64.65525626240377,2.735493092198491
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_3500k_hevcnvenc,B,1793.0,60.21421464744083,2.8144139588916803
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_5000k_h264nvenc,B,1794.0,63.440044949106834,2.6474553595788635
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_500k_av1,B,1795.0,29.548101971846307,3.639889191743555
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_600k_hevcnvenc,B,1796.0,22.603610777100226,3.4908579063677214
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14,D,1797.0,72.1516476218605,2.245383404932036
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_10000k_h264_nvenc,D,1798.0,72.48876595214725,2.8168279130790013
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_1500k_av1,D,1799.0,65.3866968880463,2.462332728442389
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2000k_hevc_nvenc,D,1800.0,67.06782258339216,2.781557949784297
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2300k_h264_nvenc,D,1801.0,45.01014223162041,3.291159414864417
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_5000k_av1,D,1802.0,77.41312930329119,2.748310597098795
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_500k_av1,D,1803.0,42.293438505350935,3.085541536098697
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_5300k_h264_nvenc,D,1804.0,69.1026729995606,2.7860645773631467
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_6000k_hevc_nvenc,D,1805.0,73.25937921874414,2.306507854976159
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_800k_hevc_nvenc,D,1806.0,33.72836773352795,3.896925191514715
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12,J,1807.0,64.08996351365565,3.781196193904764
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_10000k_h264_nvenc,J,1808.0,71.46923124222951,2.3152806725333512
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_1500k_av1,J,1809.0,62.45941614999776,2.7129408024556656
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_2000k_hevc_nvenc,J,1810.0,51.05542449902513,2.8645152529949063
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_2300k_h264_nvenc,J,1811.0,27.259268354456797,3.066517856526024
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_5000k_av1,J,1812.0,71.29490017059399,2.665150300933015
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_500k_av1,J,1813.0,39.21851355201907,2.9280340370495845
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_5300k_h264_nvenc,J,1814.0,57.94146257952728,3.0706450337587925
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_6000k_hevc_nvenc,J,1815.0,65.55565449067177,2.655371123484658
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_31-12_1080p_800k_hevc_nvenc,J,1816.0,29.56502120526703,2.577928478528572
amt_gaming_vqa_dataset/HBsmPxVekbc_MarioKartTour_9-18,E,1817.0,21.23893689364514,2.629210027150566
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58,I,1818.0,52.2916507614334,2.752799429302269
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_1000k_h264_nvenc,I,1819.0,48.37494818368265,2.4461559503818617
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_1300k_av1,I,1820.0,54.84575734967966,2.490361812566863
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_1500k_hevc_nvenc,I,1821.0,50.97250403694289,2.7303682923496613
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_2500k_h264_nvenc,I,1822.0,52.16245963219851,2.748911391143128
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_3000k_av1,I,1823.0,53.11505488814856,2.3030484428627647
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_3500k_hevc_nvenc,I,1824.0,50.71183992633154,2.90050429756599
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_5000k_h264_nvenc,I,1825.0,51.932269315148886,3.080048068974326
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_500k_av1,I,1826.0,51.39650661556697,3.3107936237592703
amt_gaming_vqa_dataset/HQ09AuCkD40_TheSims3_6-58_720p_600k_hevc_nvenc,I,1827.0,44.81375621524092,2.870832615361796
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions,B,1828.0,71.530964847993,2.828051813082338
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_10000k_h264nvenc,B,1829.0,74.3478408082501,2.319594051326584
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_1500k_av1,B,1830.0,63.71155907416336,2.947515724899677
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_2000k_hevcnvenc,B,1831.0,62.94540521103177,3.053710022062627
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_2300k_h264nvenc,B,1832.0,43.65773738473201,3.077946945914288
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_5000k_av1,B,1833.0,76.0440304576309,2.400900023992956
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_500k_av1,B,1834.0,42.7300229986618,3.1419361869643927
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_5300k_h264nvenc,B,1835.0,68.40552940795223,2.239036478893315
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_6000k_hevcnvenc,B,1836.0,71.05603412541323,2.3932084408583894
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_800k_hevcnvenc,B,1837.0,35.05149848132264,3.678759167622855
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_10000k_av1,B,1838.0,71.0813274521861,3.1240650296713923
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_10000k_hevcnvenc,B,1839.0,73.0831781542215,2.8228074893655517
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_1000k_av1,B,1840.0,48.06073730302681,3.174534585436566
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_1500k_hevcnvenc,B,1841.0,40.17913961595258,3.578988472337412
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_25000k_h264nvenc,B,1842.0,73.67300948511134,2.6927850592767357
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_5000k_av1,B,1843.0,68.31006409275717,3.2383974383527927
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_5000k_h264nvenc,B,1844.0,33.24503716888545,3.769257504951119
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_6000k_hevcnvenc,B,1845.0,68.19295442353399,2.83537021598967
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_8500k_h264nvenc,B,1846.0,59.23890586557472,2.965334110607876
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_480p_1000k_av1,B,1847.0,51.78253717738286,3.425763822647948
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_480p_1000k_h264nvenc,B,1848.0,38.235380074984135,3.4120743171183667
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_480p_800k_hevcnvenc,B,1849.0,42.51098319827791,3.037987900661393
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1000k_h264nvenc,B,1850.0,32.805008720301714,3.6348440042450862
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1300k_av1,B,1851.0,59.46470331139359,2.7103931770732204
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1500k_hevcnvenc,B,1852.0,60.49439940986046,2.3370847830211914
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_2500k_h264nvenc,B,1853.0,61.31469452234804,2.192048766747926
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_3000k_av1,B,1854.0,66.92495198554269,3.0649998568983308
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_3500k_hevcnvenc,B,1855.0,66.80382097328956,2.6958719639705846
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_5000k_h264nvenc,B,1856.0,67.29369474028357,2.6193921197528374
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_500k_av1,B,1857.0,41.44364154430316,3.835172621205093
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_600k_hevcnvenc,B,1858.0,35.04866123379537,3.1736124315702408
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02,F,1859.0,62.77433344170661,3.303567519918716
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_1000k_h264_nvenc,F,1860.0,51.831033134932106,3.475294800769559
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_1300k_av1,F,1861.0,55.53435286375063,3.132861024127948
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_1500k_hevc_nvenc,F,1862.0,54.43762860436409,2.4972779730013284
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_2500k_h264_nvenc,F,1863.0,60.765513071885145,2.97048650401184
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_3000k_av1,F,1864.0,62.28229092275761,2.84801632522675
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_3500k_hevc_nvenc,F,1865.0,62.21657867704503,3.4651693205150824
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_5000k_h264_nvenc,F,1866.0,54.04715947209634,3.097316939165056
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_500k_av1,F,1867.0,55.31579819112144,2.560119230340637
amt_gaming_vqa_dataset/HiLctOW-3bU_CitiesSkylines_18-02_720p_600k_hevc_nvenc,F,1868.0,41.97319061119011,3.255690271493934
amt_gaming_vqa_dataset/Hogwartslegacy_1,B,1869.0,77.24889501375928,2.3140431614565897
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_10000k_h264nvenc,B,1870.0,70.99003216726551,2.572575343151609
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_1500k_av1,B,1871.0,56.92309933374469,2.62613130624494
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2000k_hevcnvenc,B,1872.0,59.80060749282934,3.178489141009253
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2300k_h264nvenc,B,1873.0,40.77993447910311,3.35281262562473
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_5000k_av1,B,1874.0,68.40062711404008,2.5097818186877845
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_500k_av1,B,1875.0,31.96272722767346,3.0780490258369877
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_5300k_h264nvenc,B,1876.0,66.13655784909646,2.8853663318116176
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_6000k_hevcnvenc,B,1877.0,67.62013629693497,3.918381109789624
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_800k_hevcnvenc,B,1878.0,29.8538899778562,3.2422454693268445
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_10000k_av1,B,1879.0,69.78861909943265,2.876458357796128
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_10000k_hevcnvenc,B,1880.0,67.00808877202431,4.821317217596747
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_1000k_av1,B,1881.0,44.58665472053643,3.273757866338438
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_1500k_hevcnvenc,B,1882.0,35.91467068504479,3.592214887305427
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_25000k_h264nvenc,B,1883.0,69.47969125293781,2.7373861628248624
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_5000k_av1,B,1884.0,70.24062080225204,3.0422652708445703
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_5000k_h264nvenc,B,1885.0,41.10306019418509,3.6959719780415554
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_6000k_hevcnvenc,B,1886.0,63.466636665859504,3.8401845208373486
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_8500k_h264nvenc,B,1887.0,63.981750060203126,2.537914919475235
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_1000k_av1,B,1888.0,44.24071287550965,3.567591572244385
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_1000k_h264nvenc,B,1889.0,35.20786020337676,3.675319715655856
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_800k_hevcnvenc,B,1890.0,37.18574542768765,4.032965342100613
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1000k_h264nvenc,B,1891.0,22.59472363400373,3.383112435780208
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1300k_av1,B,1892.0,52.48894047505686,2.926914040175387
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1500k_hevcnvenc,B,1893.0,47.15205016799772,3.0270417032917862
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_2500k_h264nvenc,B,1894.0,54.42913869852083,2.49680521937386
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_3000k_av1,B,1895.0,66.4999936316554,2.491931571758027
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_3500k_hevcnvenc,B,1896.0,63.49149783533381,3.91762546797575
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_5000k_h264nvenc,B,1897.0,67.44224143216874,2.7564093275202226
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_500k_av1,B,1898.0,34.625747653195255,3.6492401994064654
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_600k_hevcnvenc,B,1899.0,26.61978026198234,3.5542002564807427
amt_gaming_vqa_dataset/Hogwartslegacy_2,A,1900.0,77.08893691389054,2.570402729725784
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_10000k_h264nvenc,A,1901.0,71.41539147444364,2.294315235926267
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_1500k_av1,A,1902.0,54.03715993030812,2.8601441865748147
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_2000k_hevcnvenc,A,1903.0,59.72696236957297,3.6013970730413853
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_2300k_h264nvenc,A,1904.0,32.24388603465836,3.387580379171737
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_5000k_av1,A,1905.0,70.1708304742464,2.2902046222943357
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_500k_av1,A,1906.0,30.02480431683494,3.5207539957685974
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_5300k_h264nvenc,A,1907.0,60.756976712252175,2.877234625788596
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_6000k_hevcnvenc,A,1908.0,67.29784703063781,3.8327228810187446
amt_gaming_vqa_dataset/Hogwartslegacy_2_1080p_800k_hevcnvenc,A,1909.0,25.42829273635013,4.012029237058219
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_10000k_av1,A,1910.0,73.3436109563845,2.171806375831424
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_10000k_hevcnvenc,A,1911.0,70.42834251173461,3.128938241633266
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_1000k_av1,A,1912.0,47.09028978005261,3.1416491482741686
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_1500k_hevcnvenc,A,1913.0,30.070680950950106,3.370189548337932
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_25000k_h264nvenc,A,1914.0,69.58212165871126,2.383021244971056
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_5000k_av1,A,1915.0,70.30724143111264,2.481577009126012
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_5000k_h264nvenc,A,1916.0,29.920534727070383,3.5245704144381955
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_6000k_hevcnvenc,A,1917.0,66.33247545801038,3.7939418249754135
amt_gaming_vqa_dataset/Hogwartslegacy_2_2160p_8500k_h264nvenc,A,1918.0,55.71344065491444,2.736766244696775
amt_gaming_vqa_dataset/Hogwartslegacy_2_480p_1000k_av1,A,1919.0,41.166567677000245,3.198096134734727
amt_gaming_vqa_dataset/Hogwartslegacy_2_480p_1000k_h264nvenc,A,1920.0,27.60686463089516,3.2827067308815274
amt_gaming_vqa_dataset/Hogwartslegacy_2_480p_800k_hevcnvenc,A,1921.0,35.346561753589,3.650088499523007
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_1000k_h264nvenc,A,1922.0,22.763044240810025,3.3928111490285904
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_1300k_av1,A,1923.0,53.488573723594,3.3207915031602284
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_1500k_hevcnvenc,A,1924.0,49.25130375315149,3.4469296482224774
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_2500k_h264nvenc,A,1925.0,48.670977150358766,3.1668630655612158
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_3000k_av1,A,1926.0,64.97648996059279,2.74304043310834
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_3500k_hevcnvenc,A,1927.0,60.51616344586354,3.3957632970967446
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_5000k_h264nvenc,A,1928.0,65.82173166908507,2.202821766440004
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_500k_av1,A,1929.0,26.999961970714526,3.495722875549641
amt_gaming_vqa_dataset/Hogwartslegacy_2_720p_600k_hevcnvenc,A,1930.0,25.944686556406364,3.8930205379707
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39,F,1931.0,39.65134991421516,2.79686851483358
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_1000k_h264_nvenc,F,1932.0,35.316045892730216,2.6092196728352275
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_1300k_av1,F,1933.0,41.24446604856204,2.721147300358536
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_1500k_hevc_nvenc,F,1934.0,42.192136253892414,3.4018429945777844
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_2500k_h264_nvenc,F,1935.0,41.7672058155006,3.1229139655835443
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_3000k_av1,F,1936.0,41.2926615456796,3.2566338900881675
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_3500k_hevc_nvenc,F,1937.0,42.61537216763578,2.872984617744548
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_5000k_h264_nvenc,F,1938.0,44.70388027152813,3.377006847742268
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_500k_av1,F,1939.0,36.04677121194041,2.702363832755969
amt_gaming_vqa_dataset/HpcO0MPaK-8_FIFA_7-39_720p_600k_hevc_nvenc,F,1940.0,35.414779003701746,2.9415708419081827
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08,E,1941.0,60.3918972319124,4.449010726514398
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_10000k_h264_nvenc,E,1942.0,70.33013593860201,2.9737710708670395
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_1500k_av1,E,1943.0,63.51095308313545,2.896728373313747
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_2000k_hevc_nvenc,E,1944.0,66.3437155955344,2.617403534077137
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_2300k_h264_nvenc,E,1945.0,55.6196690549705,3.35804222509262
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5000k_av1,E,1946.0,67.95787598866438,2.91005287362649
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_500k_av1,E,1947.0,55.25520387289733,3.2363091000939743
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5300k_h264_nvenc,E,1948.0,67.2994302917827,2.969822952048668
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_6000k_hevc_nvenc,E,1949.0,70.17998450119947,3.1596304025817767
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_800k_hevc_nvenc,E,1950.0,38.847778455287774,3.500939388362353
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00,G,1951.0,70.4550165759328,3.518725820527534
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_10000k_h264_nvenc,G,1952.0,75.86459182738187,2.1872323233339364
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_1500k_av1,G,1953.0,66.37618914591778,3.0096096344366483
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_2000k_hevc_nvenc,G,1954.0,65.30323738562932,3.3209203689152678
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_2300k_h264_nvenc,G,1955.0,23.928463054117145,3.650705907116016
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5000k_av1,G,1956.0,73.8248796362933,2.896264944311392
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_500k_av1,G,1957.0,50.34808674850379,3.763210411442093
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5300k_h264_nvenc,G,1958.0,58.85361600596113,3.4582424771607485
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_6000k_hevc_nvenc,G,1959.0,76.92497333957833,2.00899071147971
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_800k_hevc_nvenc,G,1960.0,56.78116871431291,3.2258959731179035
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15,J,1961.0,47.90424592408641,2.888047278774193
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_1000k_h264_nvenc,J,1962.0,17.913598858884413,2.2803650716721293
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_1300k_av1,J,1963.0,39.99345024031801,2.429557833214125
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_1500k_hevc_nvenc,J,1964.0,45.92369992641474,3.223487423594398
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_2500k_h264_nvenc,J,1965.0,39.20918600311132,2.8124768921853303
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_3000k_av1,J,1966.0,48.0013629960024,3.775829286021546
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_3500k_hevc_nvenc,J,1967.0,46.24040406765096,3.12214057015732
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_5000k_h264_nvenc,J,1968.0,44.40258880572018,3.065632392403797
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_500k_av1,J,1969.0,33.407183768962824,2.8904460758157846
amt_gaming_vqa_dataset/IhboAPRR9FM_CallofDutyMobile_0-15_720p_600k_hevc_nvenc,J,1970.0,31.03336471208872,3.429726425469564
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32,D,1971.0,45.382496834158005,2.575235253458075
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1000k_h264_nvenc,D,1972.0,31.191398196028427,2.980086263933284
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1300k_av1,D,1973.0,46.85210183988325,2.983131313219961
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1500k_hevc_nvenc,D,1974.0,50.207920497173546,2.612259484739345
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_2500k_h264_nvenc,D,1975.0,51.54995072763314,2.364054682689138
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_3000k_av1,D,1976.0,50.55449933630262,2.928990895106595
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_3500k_hevc_nvenc,D,1977.0,51.02045628338966,2.8160164420322498
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_5000k_h264_nvenc,D,1978.0,49.799741037195545,3.0268924050869077
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_500k_av1,D,1979.0,36.6008011608491,2.363940714008198
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_600k_hevc_nvenc,D,1980.0,27.57694803602904,2.3618118244909656
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05,K,1981.0,52.46560597809546,2.9818245407740704
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1000k_h264_nvenc,K,1982.0,24.434553390463545,2.6951674560639045
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1300k_av1,K,1983.0,48.23987635496484,2.753547259446411
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1500k_hevc_nvenc,K,1984.0,47.389719622000655,3.255475327189169
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_2500k_h264_nvenc,K,1985.0,46.23713664089449,2.805133659224284
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_3000k_av1,K,1986.0,53.34287112120367,2.747763618073248
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_3500k_hevc_nvenc,K,1987.0,50.38605880702024,2.74648976389824
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_5000k_h264_nvenc,K,1988.0,52.77258017953925,2.7687207773306945
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_500k_av1,K,1989.0,38.25441031496473,3.081766602490752
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_600k_hevc_nvenc,K,1990.0,31.35766850468918,2.340027171195126
amt_gaming_vqa_dataset/JLxMYraKslo_DiabloIII_1-20,D,1991.0,37.18884162296306,3.4693015371219604
